Day,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
3/13/13,475,46.14,12.285,14.615,18.34,26.05,4.65,14.175,17.48,16.345,21.59,12.33,18.13,7.44,6.37,8,9.505,74.1,6.955,13.32,20.36,25.045,10.6,3.43,19.19,11.85,14.525,13.545,24.035,51.85,415.205,279.175,574.11,546.85,41.75,334.745
3/14/13,472.7,45.28,12.165,14.21,18.005,25.895,4.58,14.18,17.345,16.35,21.55,12.3,18.1,7.395,6.445,7.995,9.475,74.105,7.045,13.27,20.11,24.835,10.51,3.43,19.16,11.77,14.495,13.405,23.85,51.6,411.965,278.18,571.145,543.25,41.8,334.79
3/15/13,477.9,46.625,12.58,14.325,18.045,26.315,4.58,14.225,17.725,16.325,21.75,12.655,18.86,7.53,6.48,7.96,9.515,76.33,7.045,13.51,20.215,25.445,10.665,3.43,19.215,11.84,14.695,13.475,24.32,51.6,415.96,281.525,579.32,549.6,41.95,336.3
3/18/13,480.55,46.18,12.845,14.655,18.375,26.315,4.75,14.13,18.245,16.29,21.71,13.075,19.085,7.485,6.595,8.175,9.475,76.97,6.955,13.515,20.23,25.325,10.54,3.43,19.34,11.85,14.625,13.58,24.505,52.595,415.295,285.535,578.16,550.95,42,335.825
3/19/13,479.9,45.725,12.68,14.465,18.56,26.43,5.02,14.085,17.955,16.18,21.39,13.005,18.325,7.455,6.56,8.2,9.44,75.69,6.64,13.085,19.875,25.17,10.315,3.395,19.19,11.71,14.63,13.51,24.325,52.6,412.395,282.155,572.855,547.5,42.1,334.33
3/20/13,484.7,46.405,12.785,14.315,18.6,26.605,4.98,13.935,18.065,16.33,21.51,13.04,18.32,7.56,6.52,8.56,9.515,76.015,6.775,13.47,19.795,25.26,10.31,3.435,19.1,11.875,14.66,13.935,24.23,52.85,413.01,285.42,575.085,550.25,42.1,336.09
3/21/13,491.5,46.405,12.82,14.39,18.635,26.845,4.84,13.98,18.115,16.635,21.865,13.04,18.545,7.665,6.52,8.645,9.545,78.875,6.865,13.555,19.84,25.505,10.73,3.395,19.16,11.975,14.595,14.54,24.6,54.585,413.44,284.905,585.115,556.85,42.15,341.895
3/22/13,493.35,45.325,12.495,14.165,18.295,26.4,4.85,13.9,17.705,17.055,21.87,12.8,18.3,7.545,6.52,8.44,9.51,83.325,6.595,13.13,19.685,25.175,10.635,3.36,18.95,11.81,14.495,14.145,24.88,56.335,408.62,282.485,576.625,558.95,42.05,346.91
3/25/13,492.1,45.95,12.285,14.06,18.265,26.435,4.85,13.8,17.46,16.86,21.99,12.78,18.825,7.575,6.685,8.38,9.44,82.69,6.595,12.99,19.585,25.35,10.6,3.325,19.01,11.77,14.365,13.905,24.785,56.58,409.18,278.8,574.825,557.95,42.05,343.465
3/26/13,492.7,46.18,12.515,14.285,18.3,26.635,4.75,13.895,17.72,16.9,22.39,12.81,20.345,7.725,6.995,8.5,9.51,80.14,6.595,13.04,19.815,25.935,11.08,3.36,18.95,11.84,14.36,14.045,25.075,56.58,410.395,281.94,588.96,560.55,42.05,345.225
3/27/13,488.9,45.505,12.43,14.095,18.225,26.405,4.78,13.85,17.84,16.68,22.19,12.66,21.7,7.605,6.995,8.405,9.475,78.87,6.37,12.515,19.625,25.995,10.86,3.285,18.89,11.64,14.125,13.73,24.51,56.33,406.775,279.85,584.185,555.55,41.95,340.255
3/28/13,491.4,45.28,12.45,13.99,18.005,26.365,4.78,13.755,17.935,16.66,22.03,12.6,22.065,7.665,7.15,8.405,9.405,78.555,6.18,12.18,19.56,26.06,10.885,3.215,19.04,11.615,13.96,13.765,24.045,56.83,406.1,277.47,584.89,553.35,41.95,341
3/29/13,488.25,44.875,12.225,13.835,17.82,26.285,4.685,13.565,17.78,16.55,21.395,12.33,21.355,7.71,7.105,8.25,9.36,78.24,5.91,11.655,19.69,25.845,10.72,3.17,18.715,11.385,13.86,13.52,23.85,57.08,401.42,271.89,580.18,548.6,41.95,340.16
4/1/13,497.85,46.095,12.6,13.985,18.04,26.575,4.61,13.57,18.575,16.655,21.865,12.51,21.815,8.07,7.145,8.585,9.435,79.185,6.09,11.94,19.815,26.43,11.2,3.25,18.83,11.65,14.255,13.72,24.225,59.575,406.42,277.43,589.135,559.4,41.95,343.28
4/2/13,510.65,49.315,13.205,14.685,18.115,26.985,4.65,13.71,19.45,17.07,22.51,12.81,21.975,8.58,7.295,9.22,9.585,80.78,6.585,12.46,20.28,27.345,11.98,3.4,19.04,12.045,14.465,14.295,24.505,61.57,417.22,282.635,608.465,572.65,42,351.4
4/3/13,507,50.21,13.46,14.875,17.86,27.375,4.545,13.66,19.065,16.94,22.23,12.66,21.44,8.565,7.11,9.63,9.58,80.785,6.73,12.315,20.425,27.445,12.17,3.435,19.04,11.88,14.465,14.505,24.32,60.82,418.63,281.64,608.565,571.4,41.95,349.365
4/4/13,502,48.875,13.695,14.84,17.86,26.61,4.475,13.665,18.795,16.76,22.84,12.57,20.825,8.475,7.305,9.665,9.475,80.465,6.55,12.18,20.55,26.735,12.455,3.355,18.86,11.78,14.19,14.75,23.95,60.57,413.225,280.125,616.705,567.8,41.95,345.835
4/5/13,500.6,48.415,13.725,14.73,17.75,26.405,4.21,13.705,18.8,16.745,22.78,12.54,21.05,8.55,7.345,9.695,9.44,78.875,6.405,12.275,20.49,26.86,12.975,3.285,18.655,11.71,14.435,14.9,24.32,60.57,411.87,279.69,630.81,567.4,41.95,345.635
4/8/13,504.85,49.545,14.215,14.835,17.78,26.81,4.48,13.845,19.185,17.115,23.185,13.105,21.3,8.685,7.335,10.12,9.55,78.875,6.405,12.745,20.005,27.2,13.55,3.36,18.57,12.14,14.46,15.28,24.505,61.82,415.215,284.095,649.585,572.9,41.95,352.085
4/9/13,508.55,49.54,14.465,14.685,17.595,27.17,4.78,13.755,18.995,17.815,22.955,13.725,21.22,8.64,7.5,9.805,9.655,78.875,6.405,12.84,20.26,27.045,13.485,3.395,18.57,12.375,14.49,15.105,24.13,63.565,415.29,286.36,650.105,575.8,42.05,363.23
4/10/13,507.5,47.525,13.89,14.62,17.48,26.69,4.615,13.755,18.315,17.71,22.21,13.515,20.625,8.385,7.415,9.88,9.585,79.51,6.405,12.605,20.28,26.275,13.51,3.47,17.945,12.44,13.96,14.86,23.85,64.555,405.145,287.33,648.505,569.7,42.05,360.635
4/11/13,500.8,46.405,13.5,14.35,17.37,26.61,4.51,13.565,18.11,17.255,21.71,13.425,20.09,8.235,7.645,9.675,9.515,78.555,6.225,12.035,20.365,25.96,13.385,3.395,17.495,12.115,13.955,14.535,23.755,63.31,398.83,286.08,643.455,561.7,42.1,351.78
4/12/13,498.35,46.185,13.46,14.36,17,26.255,4.48,13.665,18.065,17.18,21.23,13.015,19.98,8.16,7.88,9.59,9.47,78.235,6.045,11.795,20.415,25.69,13.195,3.355,17.205,11.905,14.12,14.33,23.76,63.065,397.58,280.805,641.305,559.55,42.05,348.725
4/15/13,485.3,44.52,12.7,14.055,16.29,26.055,4.52,13.89,17.615,16.795,20.38,12.425,19.39,8.07,8.47,9.09,9.4,74.095,5.73,11.225,20.335,25.295,12.615,3.25,16.485,11.575,14.13,13.865,23.195,60.825,388.265,273.07,631.05,547.5,41.85,339.47
4/16/13,473.3,42.685,12.21,13.685,16.215,25.785,4.31,13.75,17.39,16.37,19.49,12.1,18.215,7.92,8.385,8.715,9.36,69.965,5.46,10.555,20.11,24.74,11.94,3.215,16.16,11.415,13.76,13.44,22.82,59.075,379.385,265.53,610.355,532.7,41.8,331.78
4/17/13,480.25,43.215,12.705,13.875,16.7,25.87,4.475,13.71,17.77,16.66,19.94,12.34,18.44,8.055,8.465,8.895,9.395,71.88,5.595,10.755,20.345,25.08,12.045,3.21,16.49,11.51,13.825,13.58,23.29,61.07,383.12,268.63,614.835,540.85,41.8,336.715
4/18/13,477.55,41.515,12.315,13.685,16.665,25.135,4.41,13.52,17.43,16.375,19.585,12.125,17.65,7.905,8.615,8.56,9.325,71.555,5.415,10.275,20.21,24.59,11.79,3.14,16.345,11.45,13.825,13.335,22.82,60.82,377.945,263.03,605.6,534.4,41.85,330.68
4/22/13,469.85,40.395,12.45,13.575,15.81,24.605,4.38,13.38,17.46,16.31,19.365,12.07,16.585,7.785,8.305,8.62,9.325,69.97,5.18,9.895,19.965,24.095,12.11,3.14,16.01,11.255,13.825,13.405,22.82,60.82,373.005,257.785,610.125,528.25,41.75,328.91
4/23/13,472.3,41.025,12.555,13.615,15.1,24.61,4.21,13.385,17.73,16.31,19.19,12.07,15.8,7.875,7.885,8.87,9.365,70.915,5.27,9.9,19.795,24.37,12.585,3.145,16.02,11.315,13.92,13.475,22.91,62.065,374.67,258.71,623.105,531.2,41.7,329.945
4/24/13,474.35,40.98,12.845,13.62,15.14,24.66,4.05,13.38,18.435,16.305,19.005,12.19,16.385,8.01,7.765,9.56,9.36,70.285,5.54,9.755,19.815,24.525,12.935,3.14,15.99,11.31,14.165,13.615,23.005,62.07,375.35,263.345,629.415,533.55,41.75,329.355
4/25/13,476.05,41.56,12.9,13.575,15.145,24.745,4.08,13.565,18.565,16.37,19.005,12.34,17.425,8.085,7.535,9.65,9.365,69.965,5.91,10.14,19.795,24.585,13.19,3.07,16.135,11.35,14.23,13.8,23.1,62.32,378.195,265.82,634.6,536.15,41.8,331.485
4/26/13,476.75,41.655,12.575,13.655,14.875,24.925,4.215,13.66,18.225,16.335,19.99,12.33,16.865,8.235,7.5,9.51,9.395,69.65,5.685,10.13,19.755,24.71,13.16,3.105,16.4,11.285,14.395,13.8,23.1,62.56,381.425,263.4,634.235,538.2,41.9,330.565
5/2/13,474.3,41.825,12.51,13.65,14.66,24.78,4.145,13.57,18.205,16.31,19.985,12.34,16.605,8.34,7.725,9.53,9.36,70.285,5.685,10.045,19.73,24.335,13.065,3.07,16.22,11.28,14.43,13.66,23.475,60.82,379.705,261.82,633.49,537.05,42.05,329.8
5/3/13,473,41.565,12.51,13.765,14.66,24.72,4.14,13.615,18.16,16.265,19.63,12.39,16.3,8.52,8.075,9.495,9.365,69.97,5.685,9.99,19.75,24.275,13.2,3.14,16.07,11.22,14.295,13.695,23.755,60.82,377.985,261.005,635.34,536.5,42.05,328.115
5/6/13,483.6,42.865,12.855,14.055,14.845,25.195,4.115,13.8,18.41,16.525,20.21,12.745,16.945,8.625,8.385,9.89,9.44,70.915,6.09,10.52,20.365,24.885,14.055,3.285,16.425,11.61,14.46,14.155,24.135,61.82,385.655,265.195,659.16,547.15,41.9,332.09
5/7/13,488,44.61,12.965,14.025,14.545,25.37,4.17,13.85,18.435,16.615,20.57,12.95,17.785,8.625,8.155,9.875,9.47,71.565,6.36,11.135,21.055,25.07,15.215,3.32,16.64,11.68,14.69,14.89,24.04,62.32,390.95,265.96,681.105,551.75,41.85,332.33
5/8/13,485.5,44.65,12.84,13.8,14.73,25.575,4.14,13.85,18.265,16.59,20.74,12.84,17.45,8.625,8.5,9.995,9.405,70.925,6.18,10.99,21.475,25.29,14.605,3.255,16.58,11.55,14.725,14.435,24.135,61.57,390.155,264.945,667.495,550.45,41.85,330.185
5/9/13,486.9,45.065,13.025,13.795,15.365,25.52,4.115,13.985,18.455,16.615,20.74,12.99,17.51,8.895,8.9,10.03,9.405,70.605,6.225,11.135,21.675,25.355,14.155,3.21,16.55,11.51,14.73,14.43,24.04,61.57,390.945,266.515,658.13,551.6,41.75,329.8
5/10/13,487.8,45.28,13.07,13.765,16.14,25.52,4.215,13.99,18.545,16.615,20.435,13.1,17.42,9.15,8.655,10.065,9.44,70.605,6.36,11.375,20.845,25.23,14.315,3.21,16.46,11.485,14.76,14.64,23.95,61.82,391.225,264.5,660.53,552.4,41.7,329.62
5/13/13,488.7,46.4,13.135,13.805,15.92,25.55,4.48,13.94,19.17,16.675,20.205,13.07,17.42,9.125,8.775,10.485,9.44,71.235,6.36,11.565,20.845,25.295,14.41,3.25,16.34,11.58,14.8,14.93,23.945,61.57,392.875,264.7,663.605,553.85,41.7,330.36
5/14/13,484.1,46.4,13.045,13.69,15.59,25.435,4.51,13.85,18.935,16.945,19.495,12.95,17.03,8.895,8.465,10.345,9.47,70.605,6.18,11.085,20.76,25.045,14.185,3.175,16.28,11.42,14.805,14.65,24.04,61.32,391.46,260.96,656.81,549.1,41.7,332.075
5/15/13,484.65,45.73,13.29,13.8,15.48,25.695,4.38,13.845,19.02,16.92,18.745,12.695,17.09,8.985,8.74,10.32,9.55,70.6,6.135,11.23,20.53,25.225,14.38,3.175,16.395,11.38,14.805,14.65,24.04,61.82,391.365,261.24,660.025,550.35,41.7,332.185
5/16/13,488.35,45.955,13.645,13.945,15.475,26.165,4.38,13.85,19.68,16.99,19.275,12.885,17.62,9.155,8.895,10.715,9.58,70.605,6.18,11.375,20.615,25.625,14.99,3.175,17.025,11.51,14.795,15.11,24.04,61.82,396.97,262.145,678.315,554.85,41.9,332.6
5/17/13,489.75,45.505,13.8,13.945,15.545,26.37,4.41,13.85,19.995,16.945,19.36,12.795,18.155,9.095,8.82,10.945,9.58,70.6,6.135,11.515,20.635,25.815,15.985,3.175,17.145,11.415,14.7,15.565,23.945,62.32,397.355,262.745,697.19,555.9,41.9,332.885
5/20/13,489.8,45.5,14.25,13.95,15.21,26.645,4.415,13.845,20.625,17.165,19.36,12.765,18.265,9.195,9.08,10.89,9.545,68.7,6.18,11.46,20.655,25.72,16.65,3.14,17.255,11.475,14.935,15.855,23.85,62.32,398.19,262.515,712.76,555.4,41.9,335.91
5/21/13,499.25,46.18,14.825,14.06,15.405,26.895,4.31,14.035,21.255,17.995,20.205,13.17,19.085,9.515,9.325,11.145,9.615,70.605,6.36,12.18,20.675,26.37,17.65,3.285,17.675,11.81,15.1,16.94,23.945,64.305,403.84,263.785,743.19,566.2,42,348.485
5/22/13,503.05,48.2,14.725,14.095,15.215,26.86,4.28,14.035,20.97,18.39,20.475,13.305,18.8,9.44,9.165,11.065,9.655,70.925,6.315,12.37,20.715,27.14,18.045,3.505,17.65,11.845,14.785,17.155,24.415,64.31,408.06,265.685,760.3,569.05,42.15,354.095
5/23/13,502.4,47.975,14.765,13.84,14.92,26.735,4.345,14.03,21.025,18.3,19.805,13.235,19.05,9.365,8.93,11.28,9.66,69.965,6.225,11.985,20.4,27.565,17.345,3.43,17.205,11.745,14.51,17.335,24.415,65.06,403.38,268.15,745.725,566.7,42.2,353.21
5/24/13,499.8,47.305,15.01,13.77,14.845,26.675,4.315,13.94,21.745,18.415,19.585,13.36,19.36,9.365,8.5,11.795,9.615,69.97,6.18,11.71,20.405,27.66,17.41,3.36,17.02,11.745,14.155,17.86,24.32,65.31,398.81,269.345,743.98,564,42.25,354.555
5/27/13,510.25,47.53,15.585,13.84,15.29,27.14,4.28,13.94,22.545,18.895,19.98,13.715,19.5,9.59,8.545,12.27,9.725,69.33,6.405,12.085,20.445,28.425,17.88,3.505,17.475,12.14,14.155,18.93,24.88,66.805,402.705,270.45,759.36,573.65,42.45,363.425
5/28/13,515.4,47.975,15.89,13.84,15.22,27.33,4.345,14.08,22.425,18.87,20.21,13.685,19.2,9.77,8.27,12.165,9.73,70.285,6.82,12.04,20.405,29.38,18.14,3.8,17.59,12.27,14,19.035,25.265,67.05,404.595,270.085,769.965,576.6,42.45,363.985
5/29/13,515.85,47.075,16.255,13.84,15.215,27.575,4.44,14.03,22.37,19.195,20.255,13.905,19.225,9.815,7.765,12.255,9.73,69.335,7.045,12.175,20.485,29.81,18.21,4.02,17.65,12.665,13.96,19.245,25.64,66.8,403.925,270.765,783.915,578.1,42.2,369.45
5/30/13,517.6,46.63,16.155,13.765,15.03,27.885,4.475,13.895,22.29,19.18,20.115,13.775,18.72,9.785,8.045,12.1,9.695,69.97,7,12.465,20.315,29.965,17.845,4.165,17.885,12.54,13.96,19.315,27.61,66.3,403.16,267.515,775.72,582.1,42.1,368.32
5/31/13,522.5,47.08,16.4,14.1,15.51,28.405,4.45,13.985,22.72,19.61,20.65,14.025,19.055,9.89,7.96,12.51,9.91,70.92,7.225,12.705,20.205,31.34,18.045,4.35,18.42,12.77,14.04,19.945,26.485,67.05,409.505,269.13,786.71,586.5,42.1,376.225
6/3/13,519,46.405,16.3,14.025,15.52,28.22,4.545,14.17,22.14,19.51,20.16,13.835,19.02,9.68,7.61,12.48,9.845,70.28,7.135,12.42,20.135,30.88,17.345,4.27,18.3,12.445,13.92,19.14,25.725,66.8,407.435,246.395,766.87,582.45,42.1,376.4
6/4/13,515.85,45.955,16.015,13.91,15.175,27.82,4.615,14.215,21.97,19.705,20.38,13.845,18.275,9.545,7.185,12.255,9.735,69.965,6.955,12.085,20.125,30.45,17.11,4.13,18.155,12.27,13.88,18.86,27.235,66.3,404.74,226.62,754.38,580.35,42,380.64
6/5/13,511.75,45.725,16.015,13.69,15.06,27.665,4.915,14.125,21.83,19.83,19.98,13.805,17.675,9.485,7.265,11.905,9.66,69.65,6.775,11.795,20.045,30.425,16.72,4.015,18,12.165,13.68,18.65,26.39,66.31,401.185,226.78,740.905,575.05,41.95,382.425
6/6/13,517.25,46.18,16.255,14.25,15.14,28.035,4.915,14.125,22.085,19.81,20.78,14.125,17.9,9.53,7.26,11.84,9.73,69.33,6.955,11.94,20.005,30.575,17.44,4.235,18.325,12.305,13.64,19.315,25.92,66.8,405.96,227.505,762.34,579.4,42,382.35
6/7/13,525.6,47.08,16.32,15.25,15.18,28.25,4.985,14.455,22.14,19.94,21.225,14.73,18.3,9.575,7.305,11.89,9.805,69.65,7.09,12.23,20.025,30.575,18.44,4.2,18.895,12.54,13.72,19.88,25.825,67.8,415.97,230.455,784.125,585.9,42.1,384.385
6/10/13,528.85,47.975,17.26,15.21,15.4,27.85,4.81,14.55,22.4,20.06,20.65,15.02,18.44,9.545,7.455,11.73,9.955,69.335,7.18,11.99,20.045,31.625,18.05,4.085,19.04,12.635,13.72,19.49,26.675,68.8,419.245,229.105,774.045,588.65,42.15,385.525
6/11/13,523.3,47.53,16.965,14.62,15.21,27.575,4.685,14.36,22.37,19.86,20.07,14.665,17.93,9.47,7.495,11.695,9.88,68.7,7.045,11.845,19.835,31.655,17.54,4.05,18.71,12.405,13.64,18.885,26.01,69.05,413.175,226.88,759.995,582.35,42.1,380.82
6/12/13,521.55,47.08,17.12,14.505,15.29,27.295,4.615,14.215,22.605,19.7,20.3,14.575,17.935,9.26,7.385,11.715,9.81,67.745,7.135,11.845,19.77,31.13,17.445,4.13,18.395,12.3,13.56,18.965,26.01,69.54,408.92,228.425,757.415,579.1,42.05,377.795
6/13/13,514.8,46.83,17.01,14.395,15.14,27.14,4.685,14.325,22.69,19.62,20.16,14.38,17.625,9.245,7.455,11.5,9.735,64.88,7.135,11.655,19.405,31.44,17.045,4.2,18.21,12.205,13.41,18.75,25.64,68.3,406.59,231.005,746,571.05,42.2,374.745
6/14/13,513.5,46.175,17.315,14.395,15.175,27.14,4.68,14.27,23.345,19.525,20.335,14.44,17.655,9.335,7.735,11.435,9.765,63.445,7.405,11.66,19.73,31.655,17.015,4.24,18.3,12.24,13.245,18.89,24.975,69.205,405.42,235.095,748.21,568.8,42.25,373.945
6/17/13,504.75,44.935,16.93,14.17,14.875,26.805,4.715,14.225,22.575,19.225,19.535,13.965,16.665,8.99,8.23,10.78,9.655,63.445,7.225,11.225,19.5,30.115,16.28,4.05,18.385,12.045,13.01,18.045,24.225,67.935,400.915,231.965,723.095,557.6,42.25,367.645
6/18/13,498,43.87,16.215,13.98,14.73,26.55,4.975,14.27,21.795,18.81,18.92,13.71,16.3,8.925,7.965,10.14,9.58,62.335,6.955,10.94,19.42,29.65,15.32,3.9,18.33,11.88,13.055,17.23,24.23,67.175,397.64,228.6,696.01,550.95,42.15,360.53
6/19/13,502.35,45.16,16.26,14.39,14.735,26.705,4.945,14.375,21.965,18.9,19.28,13.965,16.41,8.94,7.92,10.315,9.655,62.97,7.09,10.995,19.375,29.81,15.32,4.02,18.33,11.98,13.37,17.55,24.23,68.195,403.09,230.165,700.19,555.95,42.15,361.745
6/20/13,501.2,45.115,16.175,14.465,14.62,26.615,4.85,14.37,21.885,18.83,19.49,13.905,16.165,8.865,7.955,10.575,9.66,62.495,6.955,10.89,19.415,29.87,15.055,3.985,18.21,11.875,13.52,17.375,24.04,67.94,402.615,229.06,692.755,556.1,42.2,360.88
6/21/13,498.2,44.605,16.07,14.35,14.505,26.335,4.885,14.415,21.515,18.565,19.625,13.81,15.6,8.565,7.685,10.585,9.615,62.65,6.865,10.66,19.755,29.875,15.055,3.865,18.27,11.745,13.8,17.52,23.755,67.68,402.535,226.875,689.915,553.05,42.25,355.765
6/24/13,494.25,43.13,16.295,14.62,14.435,25.605,4.61,14.47,21.515,18.61,19.67,13.9,15.49,8.58,7.685,10.405,9.615,60.905,6.55,10.565,19.585,29.53,16.08,3.87,17.795,11.805,13.565,17.935,23.66,67.43,397.32,241.865,706.78,549.9,42.35,356.74
6/25/13,477.7,40.865,15.64,14.245,13.88,24.645,4.61,14.275,21.08,18.28,18.605,13.465,15.06,8.22,7.8,9.72,9.585,56.93,6.18,10.275,19.23,28.365,15.29,3.76,16.845,11.545,13.565,17.055,22.915,65.91,384.62,255.905,680.66,531.75,42.25,349.525
6/26/13,471.45,38.925,15.605,14.465,13.87,24.19,5.115,14.27,21.14,18.13,18.17,13.455,14.41,8.1,7.575,9.84,9.58,55.975,6.09,9.85,19.215,27.99,14.725,3.73,16.195,11.51,13.565,16.77,22.915,65.66,377.9,257.075,664.33,527.6,42.15,347.25
6/27/13,478.95,38.93,15.805,14.87,13.8,24.22,4.85,14.61,21.315,18.26,18.34,13.65,14.31,8.325,7.45,10.395,9.655,56.61,6.27,9.995,19.395,28.915,15.05,3.875,16.255,11.54,13.605,16.985,23.38,66.165,381.09,259.12,677.59,535.25,42.2,351.175
6/28/13,482.9,39.535,15.97,14.945,13.835,24.735,4.685,14.705,21.625,18.48,18.69,13.845,14.525,8.55,7.305,10.24,9.655,56.77,6.315,10.09,19.48,29.165,15.65,3.94,16.52,11.68,13.72,17.33,23.66,66.67,384.615,259.3,690.56,539.85,42.2,354.225
7/1/13,478.65,38.56,15.845,14.655,13.54,24.365,4.545,14.565,21.57,18.34,18.035,13.655,13.995,8.31,7.495,9.795,9.62,57.245,6.135,10.04,19.525,28.67,15.585,3.87,16.4,11.545,13.72,17.085,23.2,66.165,380.615,257.72,684.985,534.25,42.1,350.795
7/2/13,485.4,39.25,15.95,14.545,13.575,24.55,4.385,14.47,21.71,18.585,18.385,13.745,14.305,8.385,7.725,9.73,9.615,59.63,6.18,10.37,19.38,29.505,16.15,3.875,16.37,11.675,13.76,17.58,23.57,67.685,381.22,259.775,700.705,540.6,42.1,354.06
7/3/13,490,39.72,16.05,14.615,13.545,24.885,4.115,14.415,21.795,18.59,18.525,13.815,14.95,8.505,7.57,9.765,9.625,60.745,6.225,10.515,19.5,30.335,16.22,3.87,16.43,11.68,13.72,18.115,23.755,68.19,382.295,258.905,703.515,546.25,42.05,354.24
7/4/13,488.55,39.435,16.235,14.58,13.395,24.95,4.24,14.42,22.195,18.975,18.65,13.94,15.095,8.415,7.49,9.725,9.66,59.635,6.18,10.37,19.545,30.305,16.45,3.875,16.37,11.645,13.76,18.755,23.945,67.68,381.61,257.845,705.965,545.5,42.05,358.47
7/5/13,487.6,39.435,16.32,14.545,13.13,24.92,4.38,14.275,22.32,19.02,18.425,14.03,15,8.445,7.455,9.875,9.695,59.315,6.09,10.415,19.545,30.245,16.55,3.87,16.34,11.64,13.76,18.645,23.66,67.68,380.42,257.675,710.68,544.35,42.1,359.47
7/8/13,483.25,39.16,16.16,14.545,13.13,24.765,4.08,14.27,22.055,19,18.03,13.875,14.585,8.34,7.685,9.76,9.66,59.155,6.045,10.135,19.38,29.935,16.15,3.84,16.28,11.58,13.72,18.08,23.38,67.68,379.11,253.715,700.955,540.45,42.1,359.08
7/9/13,483.3,39.2,16.09,14.58,13.02,24.77,4.25,14.275,22,18.675,18.075,13.745,14.47,8.265,7.805,9.375,9.625,58.995,6.045,10.04,19.375,29.835,16.215,3.945,16.34,11.48,13.72,17.97,23.48,68.695,379.36,253.28,703.52,539.75,42.2,354.715
7/10/13,487.1,38.98,16.215,14.62,12.95,24.765,4.38,14.32,22.115,18.625,18.3,13.775,14.53,8.325,7.915,9.365,9.66,58.835,6.09,10.035,19.335,30.175,16.38,4.095,16.31,11.545,13.605,18.285,23.565,69.195,379.04,253.485,707.79,541.85,42.35,354.73
7/11/13,483.75,38.275,16.28,14.505,13.025,24.64,4.345,14.32,22.175,18.585,18.43,13.71,14.335,8.265,7.535,9.195,9.66,57.405,6,9.9,19.23,30.215,16.145,4.125,16.19,11.675,13.49,18.145,23.575,68.69,375.87,250.895,702.37,538.55,42.35,357.46
7/12/13,489.55,38.93,16.665,14.615,13.69,24.795,4.25,14.32,23.005,18.7,19.05,13.865,14.79,8.43,7.455,9.57,9.695,55.97,6.225,10.19,19.295,30.97,16.58,4.16,16.4,11.87,13.6,18.71,24.035,68.69,379.585,253.845,719.735,544.3,42,358.725
7/15/13,495.6,39.94,16.99,14.99,14.095,24.95,4.205,14.32,23.52,18.85,19.325,13.9,15.425,8.88,7.265,10.065,9.66,56.775,6.27,10.325,19.355,31.19,16.985,4.16,16.52,11.94,13.6,19.1,24.13,69.2,383.23,256.025,736.94,549.3,41.75,361.34
7/16/13,495.75,39.985,17.03,14.88,14.025,24.74,4.145,14.32,23.375,19.065,19.625,13.875,15.82,8.895,7.035,10.095,9.695,55.97,6.225,10.28,19.295,31.04,17.115,4.28,16.46,11.94,13.48,19.135,24.045,69.96,382.18,256.34,739.6,550.25,41.6,364.24
7/17/13,495.9,39.625,18,14.76,13.88,25.08,4.11,14.32,23.29,19.22,19.855,13.995,15.77,8.805,7.15,10.05,9.695,56.13,6.225,10.28,19.355,31.04,17.14,4.31,16.37,11.97,13.48,19.135,24.04,70.21,380.835,256.805,739.645,549.95,41.7,366.715
7/18/13,497.35,39.62,18.615,14.73,13.835,25.315,4.05,14.32,23.825,19.135,19.72,14.09,15.795,8.955,6.835,10.115,9.695,57.085,6.225,10.175,19.335,31.04,17.18,4.31,16.4,12.01,13.37,19.17,23.945,70.71,380.28,256.84,741.915,551.65,41.8,366.18
7/19/13,502.35,40.17,18.545,14.77,13.91,25.355,4.215,14.32,24.03,19.11,19.585,14,15.79,9.12,6.685,10.15,9.695,58.525,6.18,10.235,19.255,31.04,17.01,4.235,16.61,11.97,13.33,19.1,23.945,71.975,382.33,255.325,743.315,554.7,41.85,366.515
7/22/13,504.65,41.93,18.54,14.69,13.84,25.105,4.22,14.32,23.745,19.24,19.32,13.905,15.575,9.2,6.675,10.09,9.695,60.9,6.09,10.135,19.79,31.81,16.95,4.315,16.61,11.845,13.33,18.995,23.85,72.49,384.98,251.325,739.52,557.45,41.9,367.505
7/23/13,506.4,41.655,18.265,14.65,13.65,24.895,4.185,14.32,23.375,19.15,19.235,13.775,15.515,9.35,6.64,10.01,9.695,60.745,6.3,10.04,20.405,32.11,16.855,4.34,16.73,11.95,13.29,18.785,23.85,73.745,384.95,247.9,735.88,557.9,41.9,365.235
7/24/13,498.85,40.59,18.03,14.61,13.545,24.765,4.14,14.175,22.775,18.935,19.01,13.615,15.565,9.29,6.715,9.7,9.695,58.52,6.2,9.845,20.425,31.22,16.39,4.305,16.58,11.845,13.29,18.47,23.755,72.48,381.59,247.43,723.025,551.6,41.85,360.135
