Day,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
2012-02-04,-1.4484974958263777,0.12416156670746673,-2.3756480754124114,-0.6409664238763552,-1.0727115964937484,-3.034482758620693,2.1788359788359783,0.11549609810479154,-1.8068991236248368,-0.8949126048031828,-0.2700536968194959,-1.0940963855421688,-0.9563203873276498,-1.049295469325818,-0.12909441233140617,-4.67578136536084,-1.0674189814814818,1.0092691384369161,-0.4182902584493039,-0.08833333333333322,-2.01567445365486,-0.26021505376344073,-2.734133294780975,-0.9020914569301666,-0.3882317622335632,-1.0350422535211272,-0.35116279069767453,-2.311492608488317,-0.1499749485052605,-1.1207191011235957,-0.08080201209850849,0.9580112643231693,-1.6480152207001517,-1.7066158642189144,-0.978168784620397,-0.7611397628288378
2012-02-06,-1.3944073455759605,0.21370869033047776,-2.3346425765907304,-0.6128974951145849,-1.0985773818077305,-3.0282131661442033,2.83068783068783,0.3366778149386841,-1.79526384486295,-0.8920704845814974,-0.1404378356051218,-1.0981927710843373,-0.9551626144616356,-1.0266637762844133,-0.2235067437379569,-4.788474237634966,-0.9809027777777781,1.0602827420645502,-0.3121272365805169,-0.02976190476190476,-1.9330821401657872,-0.2435227854582692,-2.7063755963568026,-0.8791208791208792,-0.3527469228459922,-1.023661971830986,-0.3372093023255815,-2.289938006676204,0.04676279017981423,-1.105104333868379,0.030275721109952636,0.962976041243666,-1.6348249619482496,-1.6251010275949678,-0.9547083740632127,-0.77907648882583
2012-02-07,-1.389816360601002,0.2778457772337823,-2.315003927729772,-0.6430982412506662,-1.0949849116252328,-3.0705329153605043,3.13095238095238,0.3946488294314381,-1.7874324072347567,-0.8920704845814974,-0.18876497315159027,-1.1066265060240963,-0.9551626144616356,-1.0158248428354648,-0.2235067437379569,-4.720268477209907,-1.0069444444444446,0.9329154441184315,-0.24254473161033804,0.014285714285714403,-1.9466465712132626,-0.23174603174603176,-2.6890270348416947,-0.8890464374335344,-0.32993095166616626,-1.0169014084507044,-0.2877906976744187,-2.2851692894611353,0.10243277848911667,-1.0927768860353133,0.1056116107979476,0.9658009498755272,-1.625129375951294,-1.5240734326290284,-0.9514499837080479,-0.7847317623684085
2012-02-08,-1.3368113522537566,0.41738066095471255,-2.2827965435978,-0.4814354236987032,-1.0755855726397465,-2.9968652037617582,3.3875661375661363,0.5306577480490522,-1.7661756479582325,-0.8803467386670454,-0.1635687732342005,-1.0978915662650606,-0.9320071571413534,-1.004985909386516,-0.3603082851637759,-4.686677160287247,-0.9620949074074076,0.9545878901040279,-0.15904572564612338,0.04642857142857149,-1.9406179351921624,-0.21228878648233476,-2.6326442099175953,-0.8890464374335344,-0.36115280696487534,-0.9853521126760565,-0.19186046511627913,-2.206962327134001,0.1308244725268608,-1.105104333868379,0.2639995759042955,0.9719451261498259,-1.6024809741248096,-1.4218912365777638,-0.9481915933528836,-0.7704934851749257
2012-02-09,-1.2842237061769624,0.3853121175030601,-2.26394344069128,-0.40149227216201766,-1.0389423767782722,-2.971786833855802,3.3891612200435723,0.7402452619843926,-1.7575983591273543,-0.8686229927525932,-0.13795952085914895,-1.094578313253012,-0.9267445532049258,-0.9911120745718619,-0.4142581888246621,-4.675554167352037,-0.8637152777777777,1.038610296078954,-0.04771371769383701,0.0636904761904762,-1.9391107761868875,-0.19820788530465946,-2.548792829261241,-0.8940092165898618,-0.3578504953467426,-0.9785915492957749,0.08284883720930238,-2.173581306628517,0.1725769637588376,-1.1092134831460678,0.36902216489076595,0.9738166281184341,-1.5751902587519027,-1.4680752799907646,-0.9351580319322252,-0.7639874182675345
2012-02-10,-1.3267946577629386,0.3317013463892291,-2.284367635506677,-0.5400604014922719,-1.0533122575082619,-2.931034482758623,3.390756302521006,0.6042363433667777,-1.7631922431474922,-0.8629387523092223,-0.17513424204873998,-1.1153614457831327,-0.9456899273760657,-0.9989161066551049,-0.34874759152215734,-4.742850456595773,-0.8738425925925926,0.9332488663643635,-0.15904572564612338,0.025000000000000102,-1.9489073097211753,-0.19820788530465946,-2.5401185485036875,-0.9053527118043248,-0.33803662563794645,-1.023661971830986,0.19912790697674437,-2.2060085836909873,0.1452986694872797,-1.1071589085072235,0.3277906380873284,0.9639647592648174,-1.5814611872146118,-1.566793672786054,-0.9188660801564025,-0.7659142150054926
2012-02-11,-1.3464106844741233,0.3251897184822526,-2.296150824823252,-0.5357967667436478,-1.0722805000718487,-2.999686520376178,3.225824774354185,0.5212931995540686,-1.773932500466157,-0.8792098905783711,-0.16117306897976016,-1.1025301204819278,-0.9429533733291232,-1.0075005419466723,-0.31406551059730153,-4.722764899815986,-0.9375000000000002,0.9839290477460656,-0.18409542743538768,0.02392857142857149,-1.941672946495855,-0.21679467485919093,-2.6233916437762037,-0.891315136476427,-0.3479435604923446,-1.0056338028169016,-0.10697674418604662,-2.232331902718169,0.1195791348883818,-1.1038715890850725,0.21933994215805924,0.9677007009304541,-1.6038173515981737,-1.521186929915716,-0.9416748126425544,-0.7728406739284384
2012-02-13,-1.3923205342237068,0.2347613219094251,-2.3181461115475255,-0.694617161129863,-1.1093547923552227,-2.844827586206899,3.392351384998443,0.3366778149386841,-1.7796009696065636,-0.8686229927525932,-0.23213548120611308,-1.1316265060240966,-0.9693716450899905,-1.0188597442011704,-0.4412331406551054,-4.799977504561463,-0.91869212962963,0.9115764203787672,-0.2842942345924452,-0.012500000000000051,-1.9602110022607382,-0.21664106502816174,-2.6514384848922945,-0.9152782701169798,-0.32002401681176823,-1.0585915492957747,0.24999999999999986,-2.2336671435383884,0.17313366364193092,-1.0989406099518462,0.1845405335359565,0.9529123042426595,-1.6229071537290716,-1.5991225031751548,-0.9384164222873901,-0.7801274688647162
2012-02-14,-1.4194490818030057,0.17062423500612023,-2.332285938727415,-0.7656777402735828,-1.0978588877712308,-2.8354231974921658,3.393946467475878,0.2564102564102561,-1.7706507551743431,-0.8799914736393345,-0.24080958281701767,-1.125,-0.9814756341437744,-1.0231953175807498,-0.48554913294797636,-4.754198535813886,-0.9317129629629632,0.8909042411309677,-0.29821073558648103,0.014285714285714403,-1.9489073097211753,-0.2453149001536097,-2.652884198351887,-0.9152782701169798,-0.3416391474031822,-1.055211267605634,-0.10174418604651154,-2.202193609918932,0.10298947837220958,-1.0989406099518462,0.03722617848538896,0.9496989706739173,-1.620060882800609,-1.6499249509294556,-0.9710003258390355,-0.7922888093146858
2012-02-15,-1.4040066777963276,0.15985312117503095,-2.3267871170463468,-0.755018653402025,-1.1215691909757142,-2.843260188087777,3.3955415499533137,0.22073578595317694,-1.7508856983031889,-0.8743072331959638,-0.18959107806691433,-1.1298192771084339,-0.9930533628039153,-1.019726858877086,-0.6107899807321764,-4.720268477209907,-0.9317129629629632,0.9329154441184315,-0.25646123260437387,0.03035714285714295,-1.927053504144687,-0.21971326164874538,-2.6398727772155564,-0.9152782701169798,-0.35424797358150695,-1.055211267605634,-0.30813953488372114,-2.206962327134001,0.03340199298558154,-1.105104333868379,-0.022323926655004503,0.9474037324105296,-1.6069863013698629,-1.6741715737212812,-0.9612251547735415,-0.7847818090369268
