Year,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE,VNINDEX_is_outlier,VNINDEX_Cleaned,BVH_is_outlier,BVH_Cleaned,CSM_is_outlier,CSM_Cleaned,CTG_is_outlier,CTG_Cleaned,CII_is_outlier,CII_Cleaned,DPM_is_outlier,DPM_Cleaned,FLC_is_outlier,FLC_Cleaned,EIB_is_outlier,EIB_Cleaned,DRC_is_outlier,DRC_Cleaned,FPT_is_outlier,FPT_Cleaned,HAG_is_outlier,HAG_Cleaned,HCM_is_outlier,HCM_Cleaned,GMD_is_outlier,GMD_Cleaned,HPG_is_outlier,HPG_Cleaned,IJC_is_outlier,IJC_Cleaned,HSG_is_outlier,HSG_Cleaned,MBB_is_outlier,MBB_Cleaned,MSN_is_outlier,MSN_Cleaned,ITA_is_outlier,ITA_Cleaned,OGC_is_outlier,OGC_Cleaned,KDC_is_outlier,KDC_Cleaned,PVD_is_outlier,PVD_Cleaned,PPC_is_outlier,PPC_Cleaned,PVT_is_outlier,PVT_Cleaned,VCB_is_outlier,VCB_Cleaned,SSI_is_outlier,SSI_Cleaned,STB_is_outlier,STB_Cleaned,REE_is_outlier,REE_Cleaned,VIC_is_outlier,VIC_Cleaned,VNM_is_outlier,VNM_Cleaned,NGANHANG_is_outlier,NGANHANG_Cleaned,KHOANGSAN_is_outlier,KHOANGSAN_Cleaned,NANGLUONG_is_outlier,NANGLUONG_Cleaned,VN30_is_outlier,VN30_Cleaned,UPCOM_is_outlier,UPCOM_Cleaned,CONGNGHE_is_outlier,CONGNGHE_Cleaned
2015-06-09,577.9,34.68,20.09,18.095,20.375,22.98,9.25,13.7,35.66,30.965,18.2,30.58,18.66,15.085,11.05,10.15,11.97,50.73,6.55,2.6,23.025,40.385,16.6,10.0,31.695,20.145,15.015,20.195,28.605,68.5,478.28,168.055,972.145,595.65,62.25,537.97,False,577.9,False,34.68,False,20.09,False,18.095,False,20.375,False,22.98,False,9.25,False,13.7,False,35.66,False,30.965,False,18.2,False,30.58,False,18.66,False,15.085,False,11.05,False,10.15,False,11.97,False,50.73,False,6.55,False,2.6,False,23.025,False,40.385,False,16.6,False,10.0,False,31.695,False,20.145,False,15.015,False,20.195,False,28.605,False,68.5,False,478.28,False,168.055,False,972.145,False,595.65,False,62.25,False,537.97
2015-06-10,573.1,34.685,19.94,17.69,19.945,23.06,9.25,13.4,35.655,30.76,18.15,30.49,18.69,15.705,10.96,10.43,11.84,50.725,6.45,2.6,23.375,40.77,16.825,9.8,30.985,20.15,14.85,19.99,28.435,68.19,469.135,164.905,975.885,594.0,62.05,534.5,False,573.1,False,34.685,False,19.94,False,17.69,False,19.945,False,23.06,False,9.25,False,13.4,False,35.655,False,30.76,False,18.15,False,30.49,False,18.69,False,15.705,False,10.96,False,10.43,False,11.84,False,50.725,False,6.45,False,2.6,False,23.375,False,40.77,False,16.825,False,9.8,False,30.985,False,20.15,False,14.85,False,19.99,False,28.435,False,68.19,False,469.135,False,164.905,False,975.885,False,594.0,False,62.05,False,534.5
2015-06-11,578.95,35.075,20.05,17.785,20.245,22.87,9.45,13.4,35.275,31.005,18.1,31.215,18.78,16.21,10.91,11.155,11.93,50.89,6.55,2.65,23.295,42.305,16.99,10.0,31.09,20.495,15.015,20.145,28.485,68.51,473.91,165.025,981.15,600.15,61.0,538.905,False,578.95,False,35.075,False,20.05,False,17.785,False,20.245,False,22.87,False,9.45,False,13.4,False,35.275,False,31.005,False,18.1,False,31.215,False,18.78,False,16.21,False,10.91,False,11.155,False,11.93,False,50.89,False,6.55,False,2.65,False,23.295,False,42.305,False,16.99,False,10.0,False,31.09,False,20.495,False,15.015,False,20.145,False,28.485,False,68.51,False,473.91,False,165.025,False,981.15,False,600.15,False,61.0,False,538.905
2015-06-12,581.9,36.105,20.375,17.925,20.415,22.755,9.45,13.25,34.825,31.25,18.05,31.76,18.72,16.155,10.74,11.275,11.925,51.04,6.6,2.65,23.81,42.115,16.99,9.96,31.085,21.01,15.05,20.15,29.505,67.545,474.6,164.8,988.27,602.3,59.8,546.22,False,581.9,False,36.105,False,20.375,False,17.925,False,20.415,False,22.755,False,9.45,False,13.25,False,34.825,False,31.25,False,18.05,False,31.76,False,18.72,False,16.155,False,10.74,False,11.275,False,11.925,False,51.04,False,6.6,False,2.65,False,23.81,False,42.115,False,16.99,False,9.96,False,31.085,False,21.01,False,15.05,False,20.15,False,29.505,False,67.545,False,474.6,False,164.8,False,988.27,False,602.3,False,59.8,False,546.22
2015-06-15,584.05,36.405,20.55,18.515,20.11,22.79,9.45,13.4,35.13,31.25,17.85,31.81,18.63,16.07,10.61,11.4,12.36,50.25,6.85,2.55,24.115,41.735,16.99,9.84,31.585,21.235,15.305,20.15,29.705,67.23,482.52,163.59,985.935,604.35,59.3,544.885,False,584.05,False,36.405,False,20.55,False,18.515,False,20.11,False,22.79,False,9.45,False,13.4,False,35.13,False,31.25,False,17.85,False,31.81,False,18.63,False,16.07,False,10.61,False,11.4,False,12.36,False,50.25,False,6.85,False,2.55,False,24.115,False,41.735,False,16.99,False,9.84,False,31.585,False,21.235,False,15.305,False,20.15,False,29.705,False,67.23,False,482.52,False,163.59,False,985.935,False,604.35,False,59.3,False,544.885
2015-06-16,584.85,36.305,20.815,19.16,19.985,22.905,9.3,13.7,34.86,31.075,17.8,31.495,18.57,16.325,10.65,11.405,13.085,50.25,6.8,2.55,23.895,41.155,17.45,9.84,31.975,20.755,15.34,20.11,29.39,66.915,491.575,165.08,991.235,604.25,59.0,542.76,False,584.85,False,36.305,False,20.815,False,19.16,False,19.985,False,22.905,False,9.3,False,13.7,False,34.86,False,31.075,False,17.8,False,31.495,False,18.57,False,16.325,False,10.65,False,11.405,False,13.085,False,50.25,False,6.8,False,2.55,False,23.895,False,41.155,False,17.45,False,9.84,False,31.975,False,20.755,False,15.34,False,20.11,False,29.39,False,66.915,False,491.575,False,165.08,False,991.235,False,604.25,False,59.0,False,542.76
2015-06-17,579.95,36.65,20.325,18.83,19.715,22.95,9.05,13.45,34.72,30.795,17.75,30.72,18.42,16.04,10.74,11.43,12.96,49.77,6.7,2.65,23.325,40.575,17.455,9.76,31.62,20.32,15.18,19.99,29.505,66.91,484.15,164.32,993.985,599.5,58.4,538.745,False,579.95,False,36.65,False,20.325,False,18.83,False,19.715,False,22.95,False,9.05,False,13.45,False,34.72,False,30.795,False,17.75,False,30.72,False,18.42,False,16.04,False,10.74,False,11.43,False,12.96,False,49.77,False,6.7,False,2.65,False,23.325,False,40.575,False,17.455,False,9.76,False,31.62,False,20.32,False,15.18,False,19.99,False,29.505,False,66.91,False,484.15,False,164.32,False,993.985,False,599.5,False,58.4,False,538.745
2015-06-18,580.75,36.995,20.25,18.88,19.935,23.3,9.05,13.5,34.65,30.97,17.7,30.72,18.57,15.96,10.525,11.365,12.955,49.29,6.8,2.75,23.4,40.775,17.42,9.8,31.87,20.62,15.18,19.99,29.565,67.23,486.475,165.97,993.71,600.55,58.05,540.885,False,580.75,False,36.995,False,20.25,False,18.88,False,19.935,False,23.3,False,9.05,False,13.5,False,34.65,False,30.97,False,17.7,False,30.72,False,18.57,False,15.96,False,10.525,False,11.365,False,12.955,False,49.29,False,6.8,False,2.75,False,23.4,False,40.775,False,17.42,False,9.8,False,31.87,False,20.62,False,15.18,False,19.99,False,29.565,False,67.23,False,486.475,False,165.97,False,993.71,False,600.55,False,58.05,False,540.885
2015-06-19,585.5,38.135,20.3,19.16,20.5,23.295,9.1,13.45,34.48,31.04,17.7,30.86,18.36,15.675,10.525,11.38,13.045,49.145,6.8,2.9,23.165,40.775,17.3,9.92,32.4,20.715,15.425,20.225,29.71,68.185,493.49,166.135,990.715,603.95,57.5,542.22,False,585.5,False,38.135,False,20.3,False,19.16,False,20.5,False,23.295,False,9.1,False,13.45,False,34.48,False,31.04,False,17.7,False,30.86,False,18.36,False,15.675,False,10.525,False,11.38,False,13.045,False,49.145,False,6.8,False,2.9,False,23.165,False,40.775,False,17.3,False,9.92,False,32.4,False,20.715,False,15.425,False,20.225,False,29.71,False,68.185,False,493.49,False,166.135,False,990.715,False,603.95,False,57.5,False,542.22
2015-06-22,591.05,38.035,20.275,19.295,20.89,23.26,9.1,13.4,34.48,31.42,17.85,30.765,18.36,15.59,10.48,11.325,13.215,50.245,6.8,3.0,23.345,41.155,17.41,9.84,33.465,20.585,15.63,20.345,30.0,70.105,500.235,166.18,992.45,611.4,57.6,548.28,False,591.05,False,38.035,False,20.275,False,19.295,False,20.89,False,23.26,False,9.1,False,13.4,False,34.48,False,31.42,False,17.85,False,30.765,False,18.36,False,15.59,False,10.48,False,11.325,False,13.215,False,50.245,False,6.8,False,3.0,False,23.345,False,41.155,False,17.41,False,9.84,False,33.465,False,20.585,False,15.63,False,20.345,False,30.0,False,70.105,False,500.235,False,166.18,False,992.45,False,611.4,False,57.6,False,548.28
2015-06-23,592.95,38.375,20.17,19.765,20.89,23.145,8.8,13.5,34.65,31.555,18.05,31.035,18.33,15.785,10.22,11.27,13.595,50.89,6.75,2.9,23.815,41.535,17.535,9.92,33.64,20.705,15.51,20.54,30.145,71.055,506.46,165.375,995.22,615.05,57.6,550.545,False,592.95,False,38.375,False,20.17,False,19.765,False,20.89,False,23.145,False,8.8,False,13.5,False,34.65,False,31.555,False,18.05,False,31.035,False,18.33,False,15.785,False,10.22,False,11.27,False,13.595,False,50.89,False,6.75,False,2.9,False,23.815,False,41.535,False,17.535,False,9.92,False,33.64,False,20.705,False,15.51,False,20.54,False,30.145,False,71.055,False,506.46,False,165.375,False,995.22,False,615.05,False,57.6,False,550.545
2015-06-24,591.5,38.335,20.175,19.58,20.765,22.95,8.85,13.5,34.475,31.46,18.35,31.445,18.69,15.74,10.22,11.35,13.52,50.255,6.75,2.75,23.78,41.345,17.295,9.88,33.605,20.665,15.295,20.38,30.29,70.105,504.07,166.0,989.835,612.7,57.4,550.095,False,591.5,False,38.335,False,20.175,False,19.58,False,20.765,False,22.95,False,8.85,False,13.5,False,34.475,False,31.46,False,18.35,False,31.445,False,18.69,False,15.74,False,10.22,False,11.35,False,13.52,False,50.255,False,6.75,False,2.75,False,23.78,False,41.345,False,17.295,False,9.88,False,33.605,False,20.665,False,15.295,False,20.38,False,30.29,False,70.105,False,504.07,False,166.0,False,989.835,False,612.7,False,57.4,False,550.095
2015-06-25,587.85,38.135,20.065,19.29,20.55,22.915,8.7,13.5,34.65,31.25,18.4,31.9,18.57,15.54,10.175,11.435,13.35,49.455,6.7,2.7,23.76,40.77,17.3,9.88,33.37,20.58,15.265,20.3,30.435,69.775,501.56,163.345,990.0,608.8,57.15,548.115,False,587.85,False,38.135,False,20.065,False,19.29,False,20.55,False,22.915,False,8.7,False,13.5,False,34.65,False,31.25,False,18.4,False,31.9,False,18.57,False,15.54,False,10.175,False,11.435,False,13.35,False,49.455,False,6.7,False,2.7,False,23.76,False,40.77,False,17.3,False,9.88,False,33.37,False,20.58,False,15.265,False,20.3,False,30.435,False,69.775,False,501.56,False,163.345,False,990.0,False,608.8,False,57.15,False,548.115
2015-06-26,587.2,37.24,20.115,18.805,20.5,22.83,8.7,13.3,34.615,32.22,18.35,33.39,18.9,15.515,10.0,11.175,13.22,49.775,6.6,2.8,23.68,40.39,17.22,9.76,33.26,21.32,15.055,20.935,30.435,72.015,493.425,162.325,984.695,612.3,56.55,561.12,False,587.2,False,37.24,False,20.115,False,18.805,False,20.5,False,22.83,False,8.7,False,13.3,False,34.615,False,32.22,False,18.35,False,33.39,False,18.9,False,15.515,False,10.0,False,11.175,False,13.22,False,49.775,False,6.6,False,2.8,False,23.68,False,40.39,False,17.22,False,9.76,False,33.26,False,21.32,False,15.055,False,20.935,False,30.435,False,72.015,False,493.425,False,162.325,False,984.695,False,612.3,False,56.55,False,561.12
2015-06-29,585.7,38.38,19.99,18.325,20.465,22.91,8.75,13.1,34.545,32.635,18.5,33.94,18.81,15.535,9.785,11.04,13.085,50.25,6.65,2.75,23.375,40.58,17.02,9.76,33.135,21.45,15.135,20.895,31.39,72.65,488.285,159.7,976.215,614.5,56.3,566.95,False,585.7,False,38.38,False,19.99,False,18.325,False,20.465,False,22.91,False,8.75,False,13.1,False,34.545,False,32.635,False,18.5,False,33.94,False,18.81,False,15.535,False,9.785,False,11.04,False,13.085,False,50.25,False,6.65,False,2.75,False,23.375,False,40.58,False,17.02,False,9.76,False,33.135,False,21.45,False,15.135,False,20.895,False,31.39,False,72.65,False,488.285,False,159.7,False,976.215,False,614.5,False,56.3,False,566.95
2015-06-30,593.9,39.905,20.475,18.56,20.505,23.065,8.7,12.95,35.585,32.22,18.95,33.85,18.81,15.94,9.7,11.38,13.13,51.05,6.6,2.7,23.355,40.765,16.915,9.76,34.665,21.325,15.34,21.135,31.875,72.015,499.935,156.55,975.615,621.55,55.9,560.62,False,593.9,False,39.905,False,20.475,False,18.56,False,20.505,False,23.065,False,8.7,False,12.95,False,35.585,False,32.22,False,18.95,False,33.85,False,18.81,False,15.94,False,9.7,False,11.38,False,13.13,False,51.05,False,6.6,False,2.7,False,23.355,False,40.765,False,16.915,False,9.76,False,34.665,False,21.325,False,15.34,False,21.135,False,31.875,False,72.015,False,499.935,False,156.55,False,975.615,False,621.55,False,55.9,False,560.62
2015-07-01,590.9,40.005,20.3,18.085,21.195,22.865,8.6,12.9,36.52,32.29,18.95,33.94,18.72,16.015,9.485,11.16,12.875,51.52,6.6,2.7,23.235,40.585,16.835,9.6,34.92,21.36,15.425,20.975,31.99,72.645,495.785,155.435,972.48,621.3,56.1,561.1,False,590.9,False,40.005,False,20.3,False,18.085,False,21.195,False,22.865,False,8.6,False,12.9,False,36.52,False,32.29,False,18.95,False,33.94,False,18.72,False,16.015,False,9.485,False,11.16,False,12.875,False,51.52,False,6.6,False,2.7,False,23.235,False,40.585,False,16.835,False,9.6,False,34.92,False,21.36,False,15.425,False,20.975,False,31.99,False,72.645,False,495.785,False,155.435,False,972.48,False,621.3,False,56.1,False,561.1
2015-07-02,598.1,40.95,20.555,18.52,21.9,23.105,8.55,13.1,36.35,32.57,19.1,34.25,18.84,15.935,9.395,11.275,13.005,52.315,6.65,2.75,23.4,40.965,17.02,9.68,36.225,21.755,15.505,21.01,32.14,72.65,507.75,156.975,979.7,627.55,56.35,563.95,False,598.1,False,40.95,False,20.555,False,18.52,False,21.9,False,23.105,False,8.55,False,13.1,False,36.35,False,32.57,False,19.1,False,34.25,False,18.84,False,15.935,False,9.395,False,11.275,False,13.005,False,52.315,False,6.65,False,2.75,False,23.4,False,40.965,False,17.02,False,9.68,False,36.225,False,21.755,False,15.505,False,21.01,False,32.14,False,72.65,False,507.75,False,156.975,False,979.7,False,627.55,False,56.35,False,563.95
2015-07-03,613.4,43.755,20.84,19.625,21.855,23.22,8.65,13.5,36.17,32.665,19.15,35.21,19.11,16.18,9.57,11.29,13.385,53.27,6.7,2.8,23.35,41.54,17.135,10.04,38.66,22.19,15.59,21.445,32.805,72.65,535.33,159.825,984.795,637.6,56.55,566.075,False,613.4,False,43.755,False,20.84,False,19.625,False,21.855,False,23.22,False,8.65,False,13.5,False,36.17,False,32.665,False,19.15,False,35.21,False,19.11,False,16.18,False,9.57,False,11.29,False,13.385,False,53.27,False,6.7,False,2.8,False,23.35,False,41.54,False,17.135,False,10.04,False,38.66,False,22.19,False,15.59,False,21.445,False,32.805,False,72.65,False,535.33,False,159.825,False,984.795,False,637.6,False,56.55,False,566.075
2015-07-06,621.95,46.665,20.77,19.43,22.585,23.455,8.6,13.9,36.17,32.735,19.2,35.52,19.595,16.355,9.53,11.295,13.18,54.065,6.85,2.75,22.595,43.455,17.065,10.69,39.39,23.01,15.59,21.635,32.765,74.235,545.095,157.79,990.625,645.95,56.1,566.83,False,621.95,False,46.665,False,20.77,False,19.43,False,22.585,False,23.455,False,8.6,False,13.9,False,36.17,False,32.735,False,19.2,False,35.52,False,19.595,False,16.355,False,9.53,False,11.295,False,13.18,False,54.065,False,6.85,False,2.75,False,22.595,False,43.455,False,17.065,False,10.69,False,39.39,False,23.01,False,15.59,False,21.635,False,32.765,False,74.235,False,545.095,False,157.79,False,990.625,False,645.95,False,56.1,False,566.83
2015-07-07,627.15,49.43,21.385,19.865,22.505,23.72,8.65,13.9,36.35,33.115,18.8,35.385,20.08,16.775,9.39,11.57,13.35,55.495,6.9,2.7,23.645,44.62,17.1,11.05,39.75,22.92,15.75,21.95,32.65,73.92,555.855,157.485,993.365,650.6,55.8,572.73,False,627.15,False,49.43,False,21.385,False,19.865,False,22.505,False,23.72,False,8.65,False,13.9,False,36.35,False,33.115,False,18.8,False,35.385,False,20.08,False,16.775,False,9.39,False,11.57,False,13.35,False,55.495,False,6.9,False,2.7,False,23.645,False,44.62,False,17.1,False,11.05,False,39.75,False,22.92,False,15.75,False,21.95,False,32.65,False,73.92,False,555.855,False,157.485,False,993.365,False,650.6,False,55.8,False,572.73
2015-07-08,625.7,54.01,21.1,20.2,23.06,23.845,8.65,14.2,36.17,32.705,18.55,34.525,19.6,16.89,9.57,11.575,13.51,55.495,6.75,2.7,23.57,43.08,17.295,10.69,38.12,22.575,16.16,21.64,32.105,73.605,558.775,155.71,997.5,648.25,55.55,566.57,False,625.7,False,54.01,False,21.1,False,20.2,False,23.06,False,23.845,False,8.65,False,14.2,False,36.17,False,32.705,False,18.55,False,34.525,False,19.6,False,16.89,False,9.57,False,11.575,False,13.51,False,55.495,False,6.75,False,2.7,False,23.57,False,43.08,False,17.295,False,10.69,False,38.12,False,22.575,False,16.16,False,21.64,False,32.105,False,73.605,False,558.775,False,155.71,False,997.5,False,648.25,False,55.55,False,566.57
2015-07-09,619.85,54.015,20.995,20.1,23.675,23.61,8.5,13.95,35.655,32.255,18.35,34.805,19.47,16.525,9.74,11.54,13.52,54.545,6.7,2.5,23.705,41.925,17.025,10.57,38.125,22.405,16.205,21.525,32.14,73.28,554.715,153.78,984.63,642.3,55.9,559.59,False,619.85,False,54.015,False,20.995,False,20.1,False,23.675,False,23.61,False,8.5,False,13.95,False,35.655,False,32.255,False,18.35,False,34.805,False,19.47,False,16.525,False,9.74,False,11.54,False,13.52,False,54.545,False,6.7,False,2.5,False,23.705,False,41.925,False,17.025,False,10.57,False,38.125,False,22.405,False,16.205,False,21.525,False,32.14,False,73.28,False,554.715,False,153.78,False,984.63,False,642.3,False,55.9,False,559.59
2015-07-10,627.75,55.495,21.44,20.87,24.46,23.535,8.5,14.05,35.655,32.36,18.5,36.165,19.78,16.41,10.485,11.705,13.815,55.34,6.7,2.5,24.705,42.695,17.145,10.97,38.665,22.835,16.29,21.835,32.58,73.28,564.755,155.25,990.595,649.75,55.65,561.34,False,627.75,False,55.495,False,21.44,False,20.87,False,24.46,False,23.535,False,8.5,False,14.05,False,35.655,False,32.36,False,18.5,False,36.165,False,19.78,False,16.41,False,10.485,False,11.705,False,13.815,False,55.34,False,6.7,False,2.5,False,24.705,False,42.695,False,17.145,False,10.97,False,38.665,False,22.835,False,16.29,False,21.835,False,32.58,False,73.28,False,564.755,False,155.25,False,990.595,False,649.75,False,55.65,False,561.34
2015-07-13,632.4,60.675,21.415,21.785,24.63,23.805,8.5,14.45,36.0,32.565,18.65,35.745,19.59,16.295,10.485,11.71,14.245,55.18,6.7,2.45,25.165,43.655,17.065,10.81,38.305,22.67,15.96,21.87,32.47,74.235,576.15,154.19,984.93,651.85,55.8,562.785,False,632.4,False,60.675,False,21.415,True,21.11,False,24.63,False,23.805,False,8.5,False,14.45,False,36.0,False,32.565,False,18.65,False,35.745,False,19.59,False,16.295,False,10.485,False,11.71,False,14.245,False,55.18,False,6.7,False,2.45,False,25.165,False,43.655,False,17.065,False,10.81,False,38.305,False,22.67,False,15.96,False,21.87,False,32.47,False,74.235,False,576.15,False,154.19,False,984.93,False,651.85,False,55.8,False,562.785
2015-07-14,634.4,63.145,21.315,21.78,24.025,24.5,8.45,15.6,36.175,32.5,18.7,35.52,19.44,16.27,10.22,11.75,14.245,57.09,6.6,2.35,25.66,43.655,17.41,10.65,37.39,22.965,15.96,21.79,32.285,74.56,580.905,152.465,991.1,653.7,55.7,562.41,False,634.4,False,63.145,False,21.315,True,21.35,False,24.025,False,24.5,False,8.45,False,15.6,False,36.175,False,32.5,False,18.7,False,35.52,False,19.44,False,16.27,False,10.22,False,11.75,False,14.245,False,57.09,False,6.6,False,2.35,False,25.66,False,43.655,False,17.41,False,10.65,False,37.39,False,22.965,False,15.96,False,21.79,False,32.285,False,74.56,False,580.905,False,152.465,False,991.1,False,653.7,False,55.7,False,562.41
2015-07-15,636.0,63.875,21.15,21.59,23.325,25.005,8.3,15.4,35.83,32.36,18.65,35.02,19.41,16.295,10.26,11.83,14.075,60.27,6.65,2.3,25.44,43.055,17.3,10.49,37.575,23.095,15.915,22.225,32.18,75.2,580.635,151.955,989.015,656.75,55.45,562.11,False,636.0,False,63.875,False,21.15,False,21.59,False,23.325,False,25.005,False,8.3,False,15.4,False,35.83,False,32.36,False,18.65,False,35.02,False,19.41,False,16.295,False,10.26,False,11.83,False,14.075,False,60.27,False,6.65,False,2.3,False,25.44,False,43.055,False,17.3,False,10.49,False,37.575,False,23.095,False,15.915,False,22.225,False,32.18,False,75.2,False,580.635,False,151.955,False,989.015,False,656.75,False,55.45,False,562.11
2015-07-16,627.4,61.66,20.945,20.725,22.89,24.975,8.2,14.75,35.24,31.94,18.55,34.485,19.38,16.295,10.44,11.58,13.78,60.105,6.55,2.45,25.28,41.96,17.145,10.41,37.03,22.705,15.875,21.905,31.62,74.565,565.245,149.54,981.2,648.3,55.45,556.775,False,627.4,False,61.66,False,20.945,False,20.725,False,22.89,False,24.975,False,8.2,False,14.75,False,35.24,False,31.94,False,18.55,False,34.485,False,19.38,False,16.295,False,10.44,False,11.58,False,13.78,False,60.105,False,6.55,False,2.45,False,25.28,False,41.96,False,17.145,False,10.41,False,37.03,False,22.705,False,15.875,False,21.905,False,31.62,False,74.565,False,565.245,False,149.54,False,981.2,False,648.3,False,55.45,False,556.775
2015-07-17,628.95,63.14,21.095,21.02,23.24,25.09,8.4,14.65,34.825,32.255,18.65,34.62,19.74,17.135,10.355,11.775,13.78,59.15,6.65,2.55,25.38,41.41,17.225,10.49,37.395,22.755,15.835,22.19,31.48,74.56,569.15,149.875,986.18,650.95,55.95,563.305,False,628.95,False,63.14,False,21.095,False,21.02,False,23.24,False,25.09,False,8.4,False,14.65,False,34.825,False,32.255,False,18.65,False,34.62,False,19.74,False,17.135,False,10.355,False,11.775,False,13.78,False,59.15,False,6.65,False,2.55,False,25.38,False,41.41,False,17.225,False,10.49,False,37.395,False,22.755,False,15.835,False,22.19,False,31.48,False,74.56,False,569.15,False,149.875,False,986.18,False,650.95,False,55.95,False,563.305
2015-07-20,620.45,61.9,21.0,20.92,22.02,24.85,8.35,14.25,35.135,31.975,18.6,34.215,19.72,16.885,10.13,11.555,13.645,58.995,6.5,2.65,24.925,39.91,17.025,10.09,36.415,22.45,15.545,21.715,31.51,73.925,557.105,148.315,981.67,643.35,55.75,558.6,False,620.45,False,61.9,False,21.0,False,20.92,False,22.02,False,24.85,False,8.35,False,14.25,False,35.135,False,31.975,False,18.6,False,34.215,False,19.72,False,16.885,False,10.13,False,11.555,False,13.645,False,58.995,False,6.5,False,2.65,False,24.925,False,39.91,False,17.025,False,10.09,False,36.415,False,22.45,False,15.545,False,21.715,False,31.51,False,73.925,False,557.105,False,148.315,False,981.67,False,643.35,False,55.75,False,558.6
2015-07-21,619.15,57.71,20.945,21.445,22.455,24.82,8.25,14.35,34.34,31.7,18.4,33.26,20.05,17.395,10.04,11.52,13.735,58.36,6.5,2.7,24.71,39.96,16.915,10.04,36.09,22.705,15.425,21.565,31.55,74.24,554.49,147.155,985.38,641.95,55.5,555.005,False,619.15,False,57.71,False,20.945,False,21.445,False,22.455,False,24.82,False,8.25,False,14.35,False,34.34,False,31.7,False,18.4,False,33.26,False,20.05,False,17.395,False,10.04,False,11.52,False,13.735,False,58.36,False,6.5,False,2.7,False,24.71,False,39.96,False,16.915,False,10.04,False,36.09,False,22.705,False,15.425,False,21.565,False,31.55,False,74.24,False,554.49,False,147.155,False,985.38,False,641.95,False,55.5,False,555.005
2015-07-22,621.75,54.02,20.72,21.59,22.715,24.695,8.2,14.05,34.615,31.865,18.3,32.76,20.62,18.27,10.005,11.575,13.69,58.525,6.4,2.6,24.955,39.91,16.87,10.16,36.845,22.92,15.59,21.515,32.245,74.875,556.32,148.735,985.595,647.4,55.15,557.525,False,621.75,False,54.02,False,20.72,False,21.59,False,22.715,False,24.695,False,8.2,False,14.05,False,34.615,False,31.865,False,18.3,False,32.76,False,20.62,False,18.27,False,10.005,False,11.575,False,13.69,False,58.525,False,6.4,False,2.6,False,24.955,False,39.91,False,16.87,False,10.16,False,36.845,False,22.92,False,15.59,False,21.515,False,32.245,False,74.875,False,556.32,False,148.735,False,985.595,False,647.4,False,55.15,False,557.525
2015-07-23,634.65,55.745,20.44,22.215,22.935,25.005,8.15,14.2,33.755,32.67,18.3,33.395,20.86,18.86,10.04,11.605,13.985,58.515,6.4,2.65,25.165,40.59,16.905,10.25,37.945,23.665,15.63,21.905,32.77,77.745,570.735,151.825,988.095,658.6,54.5,567.88,False,634.65,False,55.745,False,20.44,True,21.605833333333333,False,22.935,False,25.005,False,8.15,False,14.2,False,33.755,False,32.67,False,18.3,False,33.395,False,20.86,False,18.86,False,10.04,False,11.605,False,13.985,False,58.515,False,6.4,False,2.65,False,25.165,False,40.59,False,16.905,False,10.25,False,37.945,False,23.665,False,15.63,False,21.905,False,32.77,False,77.745,False,570.735,False,151.825,False,988.095,False,658.6,False,54.5,False,567.88
2015-07-24,631.3,56.24,20.32,21.785,22.51,24.975,8.1,14.05,33.685,32.905,18.15,33.625,20.74,19.105,10.175,11.96,13.985,58.84,6.35,2.55,25.145,41.365,16.825,10.44,37.205,23.665,15.425,22.065,32.355,77.75,562.965,149.6,982.88,657.55,55.25,571.145,False,631.3,False,56.24,False,20.32,True,21.621666666666666,False,22.51,False,24.975,False,8.1,False,14.05,False,33.685,False,32.905,False,18.15,False,33.625,False,20.74,False,19.105,False,10.175,False,11.96,False,13.985,False,58.84,False,6.35,False,2.55,False,25.145,False,41.365,False,16.825,False,10.44,False,37.205,False,23.665,False,15.425,False,22.065,False,32.355,False,77.75,False,562.965,False,149.6,False,982.88,False,657.55,False,55.25,False,571.145
2015-07-27,633.1,53.03,20.925,22.02,22.715,25.2,8.1,14.2,35.1,33.71,18.1,34.975,21.07,19.915,10.14,12.82,14.03,59.31,6.4,2.55,25.73,41.415,17.02,10.61,36.855,24.225,15.465,22.935,32.36,77.115,560.83,147.34,992.28,662.7,55.25,581.54,False,633.1,False,53.03,False,20.925,True,21.6375,False,22.715,False,25.2,False,8.1,False,14.2,False,35.1,False,33.71,False,18.1,False,34.975,False,21.07,False,19.915,False,10.14,False,12.82,False,14.03,False,59.31,False,6.4,False,2.55,False,25.73,False,41.415,False,17.02,False,10.61,False,36.855,False,24.225,False,15.465,False,22.935,False,32.36,False,77.115,False,560.83,False,147.34,False,992.28,False,662.7,False,55.25,False,581.54
