,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
PVT,0.29510177257975956,0.8894432570999852,0.2406281569134767,0.5437968844569884,0.3356178713211347,0.009929361657974633,-0.6094775018553702,0.8863932464934465,0.855991136240279,-0.24819819328722362,0.8946275654405124,0.6999603213190329,0.900301762798746,0.4733963588225565,0.7943374391099229,0.7326363539240132,-0.6964459029501616,0.14632006838447212,-0.46825563660972824,0.852936601585401,0.5018224154966463,0.7458045223051311,1.0005076142131977,0.6209336609216637,0.8532594355370609,-0.14165048493204574,0.8296226389498174,0.6700916219896758,0.6776255784610189,0.20509004131539144,-0.654915667851984,0.8747710013553233,0.8909643322965701,0.7920122041524221,0.785477986039198
VCB,0.7140273753259777,0.5372859743000262,0.7574313793627714,0.8156737689679123,0.2573244372030427,-0.15263238379259364,-0.6644776994553542,0.7383039278798206,0.8780820651792652,-0.7604563528622579,0.7115023127386294,0.8420890752606457,0.7953253334645521,0.1426865820844762,0.7548040785367375,0.910527611167865,-0.7576018956153655,-0.43474140914986226,-0.8794414233094725,0.6905298866822291,-0.26666766427006716,0.41570275485880354,0.6209336609216637,1.0005076142131981,0.8071171884296642,-0.5947164918063534,0.6086101558192765,0.8978382685075222,0.8532942758224987,0.6970317779890743,-0.8618716219065147,0.8218077952320706,0.6565196872520271,0.5027613827031481,0.8717710578486447
SSI,0.4755272842169765,0.7534294088652786,0.5754473737578719,0.6604401992251238,0.28486783658021236,0.03808374675955256,-0.6035672369456155,0.8645299134119436,0.9336359421700869,-0.3873856913134716,0.962389176294471,0.7802672187592137,0.8358111113061741,0.46022077028225494,0.7386542619237503,0.8990320285350127,-0.6937530889873634,0.01170818646098562,-0.6422989554656081,0.7417514363617975,0.23832748778573642,0.635649347911064,0.8532594355370609,0.8071171884296642,1.0005076142131983,-0.21408693170232987,0.7765506506072739,0.7256671874004567,0.7007615780720378,0.5287793880042313,-0.7715886399374962,0.8969525287440283,0.8310031627910424,0.730481282154293,0.8772913668848777
STB,-0.5106997648253668,-0.07937841534271001,-0.22640535405317805,-0.5745010698476678,-0.05693390915626737,0.36098737813575943,0.7212079115917374,-0.23005493306776248,-0.4327685270080796,0.9149681664765866,-0.10382886800438232,-0.5201627541844773,-0.4396631335704305,0.2899125602428085,-0.4500907821186692,-0.41185485735442756,0.6400819360236304,0.7909057285023255,0.7094817464951725,-0.3794184856834404,0.5988393847310133,0.046641044416556525,-0.14165048493204574,-0.5947164918063534,-0.21408693170232987,1.0005076142131981,-0.14260167534063484,-0.6838287700718954,-0.6981772289646696,-0.14628423844903904,0.5909545235495763,-0.359991365604918,-0.0810810799013458,-0.11983546778317739,-0.4468503554244408
REE,0.2862833057263281,0.8629571181263268,0.37781014461246143,0.6042295256197171,0.5835823315407217,-0.21068383631313053,-0.5606769661060272,0.8203449363232033,0.7984806521114446,-0.2642981407697229,0.8395873436637395,0.7760797042266213,0.8209088239858365,0.2850858209760851,0.8690069700751938,0.7813528306372031,-0.6388998071248413,0.04088157619815725,-0.4583965702184172,0.8417260167096322,0.3615483348253366,0.8921306552243802,0.8296226389498174,0.6086101558192765,0.7765506506072739,-0.14260167534063484,1.0005076142131972,0.618655350055902,0.7342087783353486,0.23047332365297404,-0.740841598417406,0.9110556735528175,0.9015309457560651,0.6194378800282264,0.7724298491278166
VIC,0.7774278911465573,0.530641457889116,0.5106441221107543,0.8467995228953193,0.21118294510094243,-0.07325998646231438,-0.7490589236368232,0.6616704819217475,0.8757221861557836,-0.8068305001704972,0.6405879045990592,0.8959903039515726,0.8594367111445659,-0.0014186273012998323,0.7955863468103211,0.8458667454347666,-0.7610917044034194,-0.44810606536231085,-0.780934499830517,0.7797856677416501,-0.21880091061358378,0.37345271432896127,0.6700916219896758,0.8978382685075222,0.7256671874004567,-0.6838287700718954,0.618655350055902,1.0005076142131981,0.9068860873451503,0.52898413910844,-0.7741092040576775,0.7924513280457904,0.6826175416092443,0.47027263093253946,0.8907498550564785
VNM,0.647518786547445,0.6435997692150268,0.4594263070361138,0.8376012892015797,0.4549392236624253,-0.35394827869613005,-0.7984017407916361,0.7234511641668521,0.8582651146692457,-0.7929270930213571,0.6571854170683513,0.9174558475876702,0.8823600233989258,-0.025388284746916626,0.9132097359273822,0.8538777027157819,-0.8114205096707836,-0.4678923854992511,-0.7601779487416688,0.8497522062250787,-0.163797860992091,0.5122019780320847,0.6776255784610189,0.8532942758224987,0.7007615780720378,-0.6981772289646696,0.7342087783353486,0.9068860873451503,1.0005076142131983,0.35224867232922163,-0.8820219632711523,0.8545140277500941,0.7351022582482695,0.4742426007546228,0.844549926912713
NGANHANG,0.7618609919878672,0.06302721535320441,0.8639168839559099,0.4857980720765331,-0.03561776355225163,0.3181168880125502,-0.06899667015542414,0.2904300371362593,0.5084162916247615,-0.3710532393887898,0.39042246617719023,0.49373971534373556,0.3181406830003741,-0.011560350900332389,0.2431212655821575,0.6165555952513809,-0.2098443645135926,-0.11730090019417579,-0.4794170604268632,0.22608741748015246,-0.3414510618749055,0.06607232405878447,0.20509004131539144,0.6970317779890743,0.5287793880042313,-0.14628423844903904,0.23047332365297404,0.52898413910844,0.35224867232922163,1.0005076142131981,-0.36249352208831526,0.3726375403912392,0.36212190755503265,0.10533902175271913,0.5572378836279346
KHOANGSAN,-0.45180860348545415,-0.685254381623387,-0.5770538088665856,-0.6843951498189522,-0.4685973651796883,0.4009097976903722,0.799012026057597,-0.8170437042612927,-0.8460593974086782,0.7129896479122421,-0.7557781397723594,-0.8048961832285627,-0.7962751361284018,-0.18669540600574333,-0.8249085694288966,-0.8496518414239969,0.8609591498956929,0.416968733365648,0.8434132522281257,-0.7133603680095782,0.07171869104260076,-0.6000781233404525,-0.654915667851984,-0.8618716219065147,-0.7715886399374962,0.5909545235495763,-0.740841598417406,-0.7741092040576775,-0.8820219632711523,-0.36249352208831526,1.0005076142131986,-0.8904120895033758,-0.6574701667299307,-0.5334863224485789,-0.7811240250559129
NANGLUONG,0.4535709134462523,0.8753059309012959,0.4876065607951699,0.6789830589826622,0.502249537055062,-0.1947352400288996,-0.72776163749998,0.9367843874905483,0.9307134006633105,-0.4996843216687073,0.904068226449472,0.8596694215700338,0.9055368489090362,0.32531189259634036,0.912412752836199,0.8937667415831066,-0.7966153915568381,-0.10171570549213993,-0.6890237989103757,0.8491809152041224,0.21139837919192045,0.8144857207567086,0.8747710013553233,0.8218077952320706,0.8969525287440283,-0.359991365604918,0.9110556735528175,0.7924513280457904,0.8545140277500941,0.3726375403912392,-0.8904120895033758,1.0005076142131977,0.8844532480378302,0.7158736578659295,0.8676529049429106
VN30,0.46407077417928916,0.8744514855949729,0.3910513772785654,0.6426962690871594,0.5374133920396791,-0.08393784204103565,-0.4769666406200787,0.8419291718889824,0.8367498594202498,-0.22401526848812342,0.8627373249505069,0.798124185210631,0.8777501698976539,0.29524033234034586,0.8791977165477222,0.8000532848022652,-0.5339503837744898,0.166968180445339,-0.3849675069443521,0.8893753419981936,0.4132632519773824,0.788614430653577,0.8909643322965701,0.6565196872520271,0.8310031627910424,-0.0810810799013458,0.9015309457560651,0.6826175416092443,0.7351022582482695,0.36212190755503265,-0.6574701667299307,0.8844532480378302,1.0005076142131981,0.6478689076581385,0.7968065547205879
UPCOM,0.10303654167363757,0.7423284339518593,0.18558918668089053,0.36875995013147156,0.19144137626549465,-0.04013122606127558,-0.5153052981250575,0.8003067476180749,0.6466819543809726,-0.14256322772351382,0.7368202992138232,0.4829874598502411,0.67297917463607,0.6087255590259327,0.5942219254617807,0.5663583749525998,-0.5657778001667984,0.12073194775160097,-0.442181763036061,0.6596263682742474,0.43607481597451847,0.6608179390025359,0.7920122041524221,0.5027613827031481,0.730481282154293,-0.11983546778317739,0.6194378800282264,0.47027263093253946,0.4742426007546228,0.10533902175271913,-0.5334863224485789,0.7158736578659295,0.6478689076581385,1.0005076142131981,0.5761164640851113
CONGNGHE,0.6348967527629178,0.6305941119696594,0.585345290660011,0.8652273874289443,0.1913395994471556,0.01576480844935377,-0.6731285308556236,0.7346275234389238,0.9654338478204384,-0.6097161491477956,0.8195320787889424,0.9078676437021929,0.9003971736208777,0.23774480950447913,0.7995883227949283,0.9215512943385192,-0.7555078881056306,-0.25550020486746416,-0.729640429648964,0.8306916710793474,-0.02712849895528676,0.5131963671021941,0.785477986039198,0.8717710578486447,0.8772913668848777,-0.4468503554244408,0.7724298491278166,0.8907498550564785,0.844549926912713,0.5572378836279346,-0.7811240250559129,0.8676529049429106,0.7968065547205879,0.5761164640851113,1.0005076142131983
