Year,VNINDEX,VNINDEX_cleaned,VNINDEX_is_outlier,BVH,BVH_cleaned,BVH_is_outlier,CSM,CSM_cleaned,CSM_is_outlier,CTG,CTG_cleaned,CTG_is_outlier,CII,CII_cleaned,CII_is_outlier,DPM,DPM_cleaned,DPM_is_outlier,FLC,FLC_cleaned,FLC_is_outlier,EIB,EIB_cleaned,EIB_is_outlier,DRC,DRC_cleaned,DRC_is_outlier,FPT,FPT_cleaned,FPT_is_outlier,HAG,HAG_cleaned,HAG_is_outlier,HCM,HCM_cleaned,HCM_is_outlier,GMD,GMD_cleaned,GMD_is_outlier,HPG,HPG_cleaned,HPG_is_outlier,IJC,IJC_cleaned,IJC_is_outlier,HSG,HSG_cleaned,HSG_is_outlier,MBB,MBB_cleaned,MBB_is_outlier,MSN,MSN_cleaned,MSN_is_outlier,ITA,ITA_cleaned,ITA_is_outlier,OGC,OGC_cleaned,OGC_is_outlier,KDC,KDC_cleaned,KDC_is_outlier,PVD,PVD_cleaned,PVD_is_outlier,PPC,PPC_cleaned,PPC_is_outlier,PVT,PVT_cleaned,PVT_is_outlier,VCB,VCB_cleaned,VCB_is_outlier,SSI,SSI_cleaned,SSI_is_outlier,STB,STB_cleaned,STB_is_outlier,REE,REE_cleaned,REE_is_outlier,VIC,VIC_cleaned,VIC_is_outlier,VNM,VNM_cleaned,VNM_is_outlier,NGANHANG,NGANHANG_cleaned,NGANHANG_is_outlier,KHOANGSAN,KHOANGSAN_cleaned,KHOANGSAN_is_outlier,NANGLUONG,NANGLUONG_cleaned,NANGLUONG_is_outlier,VN30,VN30_cleaned,VN30_is_outlier,UPCOM,UPCOM_cleaned,UPCOM_is_outlier,CONGNGHE,CONGNGHE_cleaned,CONGNGHE_is_outlier
2013-06-28,482.9,482.9,False,39.535,39.535,False,15.97,15.97,False,14.945,14.945,False,13.835,13.835,False,24.735,24.735,False,4.685,4.685,False,14.705,14.705,False,21.625,21.625,False,18.48,18.48,False,18.69,18.69,False,13.845,13.845,False,14.525,14.525,False,8.55,8.55,False,7.305,7.305,False,10.24,10.24,False,9.655,9.655,False,56.77,56.77,False,6.315,6.315,False,10.09,10.09,False,19.48,19.48,False,29.165,29.165,False,15.65,15.65,False,3.94,3.94,False,16.52,16.52,False,11.68,11.68,False,13.72,13.72,False,17.33,17.33,False,23.66,23.66,False,66.67,66.67,False,384.615,384.615,False,259.3,259.3,False,690.56,690.56,False,539.85,539.85,False,42.2,42.2,False,354.225,354.225,False
2013-07-01,478.65,478.65,False,38.56,38.56,False,15.845,15.845,False,14.655,14.655,False,13.54,13.54,False,24.365,24.365,False,4.545,4.545,False,14.565,14.565,False,21.57,21.57,False,18.34,18.34,False,18.035,18.035,False,13.655,13.655,False,13.995,13.995,False,8.31,8.31,False,7.495,7.495,False,9.795,9.795,False,9.62,9.62,False,57.245,57.245,False,6.135,6.135,False,10.04,10.04,False,19.525,19.525,False,28.67,28.67,False,15.585,15.585,False,3.87,3.87,False,16.4,16.4,False,11.545,11.545,False,13.72,13.72,False,17.085,17.085,False,23.2,23.2,False,66.165,66.165,False,380.615,380.615,False,257.72,257.72,False,684.985,684.985,False,534.25,534.25,False,42.1,42.1,False,350.795,350.795,False
2013-07-02,485.4,485.4,False,39.25,39.25,False,15.95,15.95,False,14.545,14.545,False,13.575,13.575,False,24.55,24.55,False,4.385,4.385,False,14.47,14.47,False,21.71,21.71,False,18.585,18.585,False,18.385,18.385,False,13.745,13.745,False,14.305,14.305,False,8.385,8.385,False,7.725,7.725,False,9.73,9.73,False,9.615,9.615,False,59.63,59.63,False,6.18,6.18,False,10.37,10.37,False,19.38,19.38,False,29.505,29.505,False,16.15,16.15,False,3.875,3.875,False,16.37,16.37,False,11.675,11.675,False,13.76,13.76,False,17.58,17.58,False,23.57,23.57,False,67.685,67.685,False,381.22,381.22,False,259.775,259.775,False,700.705,700.705,False,540.6,540.6,False,42.1,42.1,False,354.06,354.06,False
2013-07-03,490.0,490.0,False,39.72,39.72,False,16.05,16.05,False,14.615,14.615,False,13.545,13.545,False,24.885,24.885,False,4.115,4.115,False,14.415,14.415,False,21.795,21.795,False,18.59,18.59,False,18.525,18.525,False,13.815,13.815,False,14.95,14.95,False,8.505,8.505,False,7.57,7.57,False,9.765,9.765,False,9.625,9.625,False,60.745,60.745,False,6.225,6.225,False,10.515,10.515,False,19.5,19.5,False,30.335,30.335,False,16.22,16.22,False,3.87,3.87,False,16.43,16.43,False,11.68,11.68,False,13.72,13.72,False,18.115,18.115,False,23.755,23.755,False,68.19,68.19,False,382.295,382.295,False,258.905,258.905,False,703.515,703.515,False,546.25,546.25,False,42.05,42.05,False,354.24,354.24,False
2013-07-04,488.55,488.55,False,39.435,39.435,False,16.235,16.235,False,14.58,14.58,False,13.395,13.395,False,24.95,24.95,False,4.24,4.24,False,14.42,14.42,False,22.195,22.195,False,18.975,18.975,False,18.65,18.65,False,13.94,13.94,False,15.095,15.095,False,8.415,8.415,False,7.49,7.49,False,9.725,9.725,False,9.66,9.66,False,59.635,59.635,False,6.18,6.18,False,10.37,10.37,False,19.545,19.545,False,30.305,30.305,False,16.45,16.45,False,3.875,3.875,False,16.37,16.37,False,11.645,11.645,False,13.76,13.76,False,18.755,18.755,False,23.945,23.945,False,67.68,67.68,False,381.61,381.61,False,257.845,257.845,False,705.965,705.965,False,545.5,545.5,False,42.05,42.05,False,358.47,358.47,False
2013-07-05,487.6,487.6,False,39.435,39.435,False,16.32,16.32,False,14.545,14.545,False,13.13,13.13,False,24.92,24.92,False,4.38,4.38,False,14.275,14.275,False,22.32,22.32,False,19.02,19.02,False,18.425,18.425,False,14.03,14.03,False,15.0,15.0,False,8.445,8.445,False,7.455,7.455,False,9.875,9.875,False,9.695,9.695,False,59.315,59.315,False,6.09,6.09,False,10.415,10.415,False,19.545,19.545,False,30.245,30.245,False,16.55,16.55,False,3.87,3.87,False,16.34,16.34,False,11.64,11.64,False,13.76,13.76,False,18.645,18.645,False,23.66,23.66,False,67.68,67.68,False,380.42,380.42,False,257.675,257.675,False,710.68,710.68,False,544.35,544.35,False,42.1,42.1,False,359.47,359.47,False
2013-07-08,483.25,483.25,False,39.16,39.16,False,16.16,16.16,False,14.545,14.545,False,13.13,13.13,False,24.765,24.765,False,4.08,4.08,False,14.27,14.27,False,22.055,22.055,False,19.0,19.0,False,18.03,18.03,False,13.875,13.875,False,14.585,14.585,False,8.34,8.34,False,7.685,7.685,False,9.76,9.76,False,9.66,9.66,False,59.155,59.155,False,6.045,6.045,False,10.135,10.135,False,19.38,19.38,False,29.935,29.935,False,16.15,16.15,False,3.84,3.84,False,16.28,16.28,False,11.58,11.58,False,13.72,13.72,False,18.08,18.08,False,23.38,23.38,False,67.68,67.68,False,379.11,379.11,False,253.715,253.715,False,700.955,700.955,False,540.45,540.45,False,42.1,42.1,False,359.08,359.08,False
2013-07-09,483.3,483.3,False,39.2,39.2,False,16.09,16.09,False,14.58,14.58,False,13.02,13.02,False,24.77,24.77,False,4.25,4.25,False,14.275,14.275,False,22.0,22.0,False,18.675,18.675,False,18.075,18.075,False,13.745,13.745,False,14.47,14.47,False,8.265,8.265,False,7.805,7.805,False,9.375,9.375,False,9.625,9.625,False,58.995,58.995,False,6.045,6.045,False,10.04,10.04,False,19.375,19.375,False,29.835,29.835,False,16.215,16.215,False,3.945,3.945,False,16.34,16.34,False,11.48,11.48,False,13.72,13.72,False,17.97,17.97,False,23.48,23.48,False,68.695,68.695,False,379.36,379.36,False,253.28,253.28,False,703.52,703.52,False,539.75,539.75,False,42.2,42.2,False,354.715,354.715,False
2013-07-10,487.1,487.1,False,38.98,38.98,False,16.215,16.215,False,14.62,14.62,False,12.95,12.95,False,24.765,24.765,False,4.38,4.38,False,14.32,14.32,False,22.115,22.115,False,18.625,18.625,False,18.3,18.3,False,13.775,13.775,False,14.53,14.53,False,8.325,8.325,False,7.915,7.915,False,9.365,9.365,False,9.66,9.66,False,58.835,58.835,False,6.09,6.09,False,10.035,10.035,False,19.335,19.335,False,30.175,30.175,False,16.38,16.38,False,4.095,4.095,False,16.31,16.31,False,11.545,11.545,False,13.605,13.605,False,18.285,18.285,False,23.565,23.565,False,69.195,69.195,False,379.04,379.04,False,253.485,253.485,False,707.79,707.79,False,541.85,541.85,False,42.35,42.35,False,354.73,354.73,False
2013-07-11,483.75,483.75,False,38.275,38.275,False,16.28,16.28,False,14.505,14.505,False,13.025,13.025,False,24.64,24.64,False,4.345,4.345,False,14.32,14.32,False,22.175,22.175,False,18.585,18.585,False,18.43,18.43,False,13.71,13.71,False,14.335,14.335,False,8.265,8.265,False,7.535,7.535,False,9.195,9.195,False,9.66,9.66,False,57.405,57.405,False,6.0,6.0,False,9.9,9.9,False,19.23,19.23,False,30.215,30.215,False,16.145,16.145,False,4.125,4.125,False,16.19,16.19,False,11.675,11.675,False,13.49,13.49,False,18.145,18.145,False,23.575,23.575,False,68.69,68.69,False,375.87,375.87,False,250.895,250.895,False,702.37,702.37,False,538.55,538.55,False,42.35,42.35,False,357.46,357.46,False
2013-07-12,489.55,489.55,False,38.93,38.93,False,16.665,16.665,False,14.615,14.615,False,13.69,13.69,False,24.795,24.795,False,4.25,4.25,False,14.32,14.32,False,23.005,23.005,False,18.7,18.7,False,19.05,19.05,False,13.865,13.865,False,14.79,14.79,False,8.43,8.43,False,7.455,7.455,False,9.57,9.57,False,9.695,9.695,False,55.97,55.97,False,6.225,6.225,False,10.19,10.19,False,19.295,19.295,False,30.97,30.97,False,16.58,16.58,False,4.16,4.16,False,16.4,16.4,False,11.87,11.87,False,13.6,13.6,False,18.71,18.71,False,24.035,24.035,False,68.69,68.69,False,379.585,379.585,False,253.845,253.845,False,719.735,719.735,False,544.3,544.3,False,42.0,42.0,False,358.725,358.725,False
2013-07-15,495.6,495.6,False,39.94,39.94,False,16.99,16.99,False,14.99,14.99,False,14.095,14.095,False,24.95,24.95,False,4.205,4.205,False,14.32,14.32,False,23.52,23.52,False,18.85,18.85,False,19.325,19.325,False,13.9,13.9,False,15.425,15.425,False,8.88,8.88,False,7.265,7.265,False,10.065,10.065,False,9.66,9.66,False,56.775,56.775,False,6.27,6.27,False,10.325,10.325,False,19.355,19.355,False,31.19,31.19,False,16.985,16.985,False,4.16,4.16,False,16.52,16.52,False,11.94,11.94,False,13.6,13.6,False,19.1,19.1,False,24.13,24.13,False,69.2,69.2,False,383.23,383.23,False,256.025,256.025,False,736.94,736.94,False,549.3,549.3,False,41.75,41.75,False,361.34,361.34,False
2013-07-16,495.75,495.75,False,39.985,39.985,False,17.03,17.03,False,14.88,14.88,False,14.025,14.025,False,24.74,24.74,False,4.145,4.145,False,14.32,14.32,False,23.375,23.375,False,19.065,19.065,False,19.625,19.625,False,13.875,13.875,False,15.82,15.82,False,8.895,8.895,False,7.035,7.035,False,10.095,10.095,False,9.695,9.695,False,55.97,55.97,False,6.225,6.225,False,10.28,10.28,False,19.295,19.295,False,31.04,31.04,False,17.115,17.115,False,4.28,4.28,False,16.46,16.46,False,11.94,11.94,False,13.48,13.48,False,19.135,19.135,False,24.045,24.045,False,69.96,69.96,False,382.18,382.18,False,256.34,256.34,False,739.6,739.6,False,550.25,550.25,False,41.6,41.6,False,364.24,364.24,False
2013-07-17,495.9,495.9,False,39.625,39.625,False,18.0,18.0,False,14.76,14.76,False,13.88,13.88,False,25.08,25.08,False,4.11,4.11,False,14.32,14.32,False,23.29,23.29,False,19.22,19.22,False,19.855,19.855,False,13.995,13.995,False,15.77,15.77,False,8.805,8.805,False,7.15,7.15,False,10.05,10.05,False,9.695,9.695,False,56.13,56.13,False,6.225,6.225,False,10.28,10.28,False,19.355,19.355,False,31.04,31.04,False,17.14,17.14,False,4.31,4.31,False,16.37,16.37,False,11.97,11.97,False,13.48,13.48,False,19.135,19.135,False,24.04,24.04,False,70.21,70.21,False,380.835,380.835,False,256.805,256.805,False,739.645,739.645,False,549.95,549.95,False,41.7,41.7,False,366.715,366.715,False
2013-07-18,497.35,497.35,False,39.62,39.62,False,18.615,18.615,False,14.73,14.73,False,13.835,13.835,False,25.315,25.315,False,4.05,4.05,False,14.32,14.32,False,23.825,23.825,False,19.135,19.135,False,19.72,19.72,False,14.09,14.09,False,15.795,15.795,False,8.955,8.955,False,6.835,6.835,False,10.115,10.115,False,9.695,9.695,False,57.085,57.085,False,6.225,6.225,False,10.175,10.175,False,19.335,19.335,False,31.04,31.04,False,17.18,17.18,False,4.31,4.31,False,16.4,16.4,False,12.01,12.01,False,13.37,13.37,False,19.17,19.17,False,23.945,23.945,False,70.71,70.71,False,380.28,380.28,False,256.84,256.84,False,741.915,741.915,False,551.65,551.65,False,41.8,41.8,False,366.18,366.18,False
2013-07-19,502.35,502.35,False,40.17,40.17,False,18.545,18.545,False,14.77,14.77,False,13.91,13.91,False,25.355,25.355,False,4.215,4.215,False,14.32,14.32,False,24.03,24.03,False,19.11,19.11,False,19.585,19.585,False,14.0,14.0,False,15.79,15.79,False,9.12,9.12,False,6.685,6.685,False,10.15,10.15,False,9.695,9.695,False,58.525,58.525,False,6.18,6.18,False,10.235,10.235,False,19.255,19.255,False,31.04,31.04,False,17.01,17.01,False,4.235,4.235,False,16.61,16.61,False,11.97,11.97,False,13.33,13.33,False,19.1,19.1,False,23.945,23.945,False,71.975,71.975,False,382.33,382.33,False,255.325,255.325,False,743.315,743.315,False,554.7,554.7,False,41.85,41.85,False,366.515,366.515,False
2013-07-22,504.65,504.65,False,41.93,41.93,False,18.54,18.54,False,14.69,14.69,False,13.84,13.84,False,25.105,25.105,False,4.22,4.22,False,14.32,14.32,False,23.745,23.745,False,19.24,19.24,False,19.32,19.32,False,13.905,13.905,False,15.575,15.575,False,9.2,9.2,False,6.675,6.675,False,10.09,10.09,False,9.695,9.695,False,60.9,60.9,False,6.09,6.09,False,10.135,10.135,False,19.79,19.79,False,31.81,31.81,False,16.95,16.95,False,4.315,4.315,False,16.61,16.61,False,11.845,11.845,False,13.33,13.33,False,18.995,18.995,False,23.85,23.85,False,72.49,72.49,False,384.98,384.98,False,251.325,251.325,False,739.52,739.52,False,557.45,557.45,False,41.9,41.9,False,367.505,367.505,False
2013-07-23,506.4,506.4,False,41.655,41.655,False,18.265,18.265,False,14.65,14.65,False,13.65,13.65,False,24.895,24.895,False,4.185,4.185,False,14.32,14.32,False,23.375,23.375,False,19.15,19.15,False,19.235,19.235,False,13.775,13.775,False,15.515,15.515,False,9.35,9.35,False,6.64,6.64,False,10.01,10.01,False,9.695,9.695,False,60.745,60.745,False,6.3,6.3,False,10.04,10.04,False,20.405,20.405,False,32.11,32.11,False,16.855,16.855,False,4.34,4.34,False,16.73,16.73,False,11.95,11.95,False,13.29,13.29,False,18.785,18.785,False,23.85,23.85,False,73.745,73.745,False,384.95,384.95,False,247.9,247.9,False,735.88,735.88,False,557.9,557.9,False,41.9,41.9,False,365.235,365.235,False
2013-07-24,498.85,498.85,False,40.59,40.59,False,18.03,18.03,False,14.61,14.61,False,13.545,13.545,False,24.765,24.765,False,4.14,4.14,False,14.175,14.175,False,22.775,22.775,False,18.935,18.935,False,19.01,19.01,False,13.615,13.615,False,15.565,15.565,False,9.29,9.29,False,6.715,6.715,False,9.7,9.7,False,9.695,9.695,False,58.52,58.52,False,6.2,6.2,False,9.845,9.845,False,20.425,20.425,False,31.22,31.22,False,16.39,16.39,False,4.305,4.305,False,16.58,16.58,False,11.845,11.845,False,13.29,13.29,False,18.47,18.47,False,23.755,23.755,False,72.48,72.48,False,381.59,381.59,False,247.43,247.43,False,723.025,723.025,False,551.6,551.6,False,41.85,41.85,False,360.135,360.135,False
2013-07-25,493.85,493.85,False,39.485,39.485,False,17.74,17.74,False,14.545,14.545,False,13.395,13.395,False,24.61,24.61,False,4.065,4.065,False,14.085,14.085,False,22.345,22.345,False,19.005,19.005,False,18.61,18.61,False,13.585,13.585,False,15.095,15.095,False,9.185,9.185,False,6.76,6.76,False,9.47,9.47,False,9.66,9.66,False,57.245,57.245,False,6.2,6.2,False,9.57,9.57,False,20.11,20.11,False,30.425,30.425,False,15.915,15.915,False,4.24,4.24,False,16.43,16.43,False,11.74,11.74,False,13.29,13.29,False,18.26,18.26,False,23.85,23.85,False,71.98,71.98,False,377.595,377.595,False,246.155,246.155,False,712.82,712.82,False,546.15,546.15,False,41.9,41.9,False,359.2,359.2,False
2013-07-26,491.55,491.55,False,39.295,39.295,False,17.515,17.515,False,14.43,14.43,False,13.28,13.28,False,24.365,24.365,False,4.03,4.03,False,14.03,14.03,False,22.12,22.12,False,18.935,18.935,False,18.39,18.39,False,13.425,13.425,False,14.61,14.61,False,9.06,9.06,False,6.725,6.725,False,9.295,9.295,False,9.655,9.655,False,56.775,56.775,False,6.05,6.05,False,9.18,9.18,False,20.3,20.3,False,30.305,30.305,False,15.42,15.42,False,4.12,4.12,False,16.34,16.34,False,11.6,11.6,False,13.29,13.29,False,17.97,17.97,False,23.85,23.85,False,72.23,72.23,False,375.51,375.51,False,240.595,240.595,False,699.245,699.245,False,543.25,543.25,False,41.95,41.95,False,355.41,355.41,False
2013-07-29,490.0,490.0,False,38.605,38.605,False,17.265,17.265,False,14.36,14.36,False,13.165,13.165,False,24.305,24.305,False,3.97,3.97,False,14.075,14.075,False,22.195,22.195,False,18.615,18.615,False,18.38,18.38,False,13.4,13.4,False,14.255,14.255,False,8.97,8.97,False,6.68,6.68,False,9.285,9.285,False,9.655,9.655,False,56.935,56.935,False,5.9,5.9,False,8.99,8.99,False,20.275,20.275,False,30.335,30.335,False,15.29,15.29,False,4.085,4.085,False,16.16,16.16,False,11.495,11.495,False,13.29,13.29,False,17.685,17.685,False,23.85,23.85,False,72.235,72.235,False,372.775,372.775,False,237.25,237.25,False,694.395,694.395,False,540.75,540.75,False,42.05,42.05,False,349.765,349.765,False
2013-07-30,488.05,488.05,False,38.465,38.465,False,17.025,17.025,False,14.315,14.315,False,13.175,13.175,False,24.215,24.215,False,3.855,3.855,False,14.13,14.13,False,22.14,22.14,False,18.63,18.63,False,18.39,18.39,False,13.365,13.365,False,14.16,14.16,False,8.985,8.985,False,6.995,6.995,False,9.255,9.255,False,9.66,9.66,False,56.45,56.45,False,5.8,5.8,False,8.895,8.895,False,20.94,20.94,False,30.89,30.89,False,15.08,15.08,False,4.095,4.095,False,16.11,16.11,False,11.46,11.46,False,13.37,13.37,False,17.69,17.69,False,23.565,23.565,False,71.725,71.725,False,373.22,373.22,False,234.88,234.88,False,692.465,692.465,False,540.0,540.0,False,42.05,42.05,False,348.635,348.635,False
2013-07-31,490.1,490.1,False,38.56,38.56,False,17.17,17.17,False,14.285,14.285,False,13.28,13.28,False,24.305,24.305,False,3.785,3.785,False,14.18,14.18,False,22.28,22.28,False,18.85,18.85,False,18.255,18.255,False,13.325,13.325,False,14.225,14.225,False,9.065,9.065,False,7.075,7.075,False,9.3,9.3,False,9.695,9.695,False,56.45,56.45,False,5.8,5.8,False,8.755,8.755,False,20.63,20.63,False,30.975,30.975,False,15.155,15.155,False,4.09,4.09,False,16.04,16.04,False,11.53,11.53,False,13.32,13.32,False,17.76,17.76,False,23.29,23.29,False,72.49,72.49,False,373.13,373.13,False,232.855,232.855,False,692.99,692.99,False,541.2,541.2,False,42.15,42.15,False,352.7,352.7,False
2013-08-01,491.95,491.95,False,38.23,38.23,False,17.17,17.17,False,14.28,14.28,False,13.24,13.24,False,24.31,24.31,False,3.675,3.675,False,14.175,14.175,False,22.26,22.26,False,18.85,18.85,False,18.39,18.39,False,13.425,13.425,False,14.245,14.245,False,9.045,9.045,False,6.91,6.91,False,9.35,9.35,False,9.695,9.695,False,56.13,56.13,False,5.75,5.75,False,8.795,8.795,False,20.57,20.57,False,31.19,31.19,False,15.455,15.455,False,4.2,4.2,False,15.96,15.96,False,11.565,11.565,False,13.33,13.33,False,18.01,18.01,False,23.565,23.565,False,73.24,73.24,False,371.73,371.73,False,233.705,233.705,False,703.615,703.615,False,542.5,542.5,False,42.2,42.2,False,352.465,352.465,False
2013-08-02,494.35,494.35,False,38.555,38.555,False,17.18,17.18,False,14.395,14.395,False,13.43,13.43,False,24.615,24.615,False,4.04,4.04,False,14.18,14.18,False,22.26,22.26,False,18.965,18.965,False,18.48,18.48,False,13.615,13.615,False,14.33,14.33,False,9.135,9.135,False,7.065,7.065,False,9.365,9.365,False,9.66,9.66,False,56.29,56.29,False,5.85,5.85,False,8.995,8.995,False,20.785,20.785,False,31.35,31.35,False,15.59,15.59,False,4.275,4.275,False,15.99,15.99,False,11.6,11.6,False,13.33,13.33,False,18.395,18.395,False,23.85,23.85,False,73.745,73.745,False,372.695,372.695,False,235.85,235.85,False,709.415,709.415,False,545.25,545.25,False,42.3,42.3,False,354.64,354.64,False
2013-08-05,494.75,494.75,False,38.605,38.605,False,17.195,17.195,False,14.285,14.285,False,13.425,13.425,False,24.855,24.855,False,3.995,3.995,False,14.13,14.13,False,22.35,22.35,False,19.44,19.44,False,18.38,18.38,False,13.87,13.87,False,14.39,14.39,False,9.14,9.14,False,7.11,7.11,False,9.32,9.32,False,9.66,9.66,False,56.29,56.29,False,5.9,5.9,False,9.035,9.035,False,21.26,21.26,False,31.345,31.345,False,15.29,15.29,False,4.275,4.275,False,16.02,16.02,False,11.565,11.565,False,13.33,13.33,False,18.18,18.18,False,23.85,23.85,False,73.5,73.5,False,370.05,370.05,False,236.525,236.525,False,703.475,703.475,False,546.45,546.45,False,42.3,42.3,False,362.12,362.12,False
2013-08-06,494.25,494.25,False,38.56,38.56,False,17.34,17.34,False,14.205,14.205,False,13.35,13.35,False,25.045,25.045,False,4.14,4.14,False,14.08,14.08,False,22.43,22.43,False,19.685,19.685,False,18.3,18.3,False,13.845,13.845,False,14.415,14.415,False,9.185,9.185,False,7.07,7.07,False,9.35,9.35,False,9.695,9.695,False,55.495,55.495,False,5.8,5.8,False,8.94,8.94,False,22.515,22.515,False,31.35,31.35,False,15.285,15.285,False,4.24,4.24,False,16.11,16.11,False,11.53,11.53,False,13.29,13.29,False,18.145,18.145,False,23.945,23.945,False,73.245,73.245,False,371.635,371.635,False,236.2,236.2,False,706.67,706.67,False,547.05,547.05,False,42.25,42.25,False,364.475,364.475,False
2013-08-07,498.65,498.65,False,38.89,38.89,False,17.755,17.755,False,14.205,14.205,False,13.28,13.28,False,25.235,25.235,False,4.065,4.065,False,14.035,14.035,False,22.89,22.89,False,20.16,20.16,False,18.435,18.435,False,14.005,14.005,False,14.81,14.81,False,9.395,9.395,False,6.875,6.875,False,9.565,9.565,False,9.695,9.695,False,55.82,55.82,False,5.9,5.9,False,9.085,9.085,False,22.515,22.515,False,32.42,32.42,False,15.59,15.59,False,4.275,4.275,False,16.19,16.19,False,11.565,11.565,False,13.29,13.29,False,18.355,18.355,False,24.51,24.51,False,73.495,73.495,False,373.205,373.205,False,236.36,236.36,False,716.315,716.315,False,551.4,551.4,False,42.25,42.25,False,371.515,371.515,False
2013-08-08,500.3,500.3,False,38.925,38.925,False,17.805,17.805,False,14.205,14.205,False,13.355,13.355,False,25.385,25.385,False,4.07,4.07,False,13.93,13.93,False,22.805,22.805,False,20.06,20.06,False,18.52,18.52,False,13.935,13.935,False,14.865,14.865,False,9.485,9.485,False,6.87,6.87,False,9.805,9.805,False,9.695,9.695,False,57.24,57.24,False,5.8,5.8,False,9.085,9.085,False,22.2,22.2,False,32.42,32.42,False,15.49,15.49,False,4.24,4.24,False,16.08,16.08,False,11.565,11.565,False,13.29,13.29,False,18.33,18.33,False,24.79,24.79,False,73.24,73.24,False,371.62,371.62,False,234.76,234.76,False,713.715,713.715,False,553.45,553.45,False,42.2,42.2,False,370.085,370.085,False
2013-08-09,500.45,500.45,False,38.785,38.785,False,17.71,17.71,False,14.17,14.17,False,13.315,13.315,False,25.14,25.14,False,4.0,4.0,False,13.975,13.975,False,22.61,22.61,False,19.88,19.88,False,18.435,18.435,False,13.965,13.965,False,14.75,14.75,False,9.395,9.395,False,6.985,6.985,False,9.795,9.795,False,9.695,9.695,False,56.925,56.925,False,5.7,5.7,False,8.895,8.895,False,22.095,22.095,False,33.185,33.185,False,15.32,15.32,False,4.195,4.195,False,15.96,15.96,False,11.53,11.53,False,13.25,13.25,False,18.285,18.285,False,24.695,24.695,False,73.24,73.24,False,370.18,370.18,False,231.585,231.585,False,708.025,708.025,False,552.1,552.1,False,42.15,42.15,False,365.81,365.81,False
2013-08-12,499.3,499.3,False,38.75,38.75,False,17.61,17.61,False,14.17,14.17,False,13.28,13.28,False,24.925,24.925,False,3.925,3.925,False,13.98,13.98,False,22.49,22.49,False,19.945,19.945,False,18.3,18.3,False,13.845,13.845,False,14.65,14.65,False,9.395,9.395,False,7.07,7.07,False,9.825,9.825,False,9.695,9.695,False,56.61,56.61,False,5.7,5.7,False,8.61,8.61,False,22.62,22.62,False,34.415,34.415,False,15.12,15.12,False,4.27,4.27,False,15.96,15.96,False,11.46,11.46,False,13.25,13.25,False,18.11,18.11,False,24.51,24.51,False,73.495,73.495,False,370.395,370.395,False,229.915,229.915,False,703.175,703.175,False,550.95,550.95,False,42.0,42.0,False,366.95,366.95,False
2013-08-13,500.0,500.0,False,38.425,38.425,False,17.485,17.485,False,14.135,14.135,False,13.09,13.09,False,25.135,25.135,False,3.925,3.925,False,13.93,13.93,False,22.37,22.37,False,19.965,19.965,False,18.255,18.255,False,13.935,13.935,False,14.865,14.865,False,9.41,9.41,False,7.11,7.11,False,9.945,9.945,False,9.695,9.695,False,56.29,56.29,False,5.55,5.55,False,8.33,8.33,False,22.83,22.83,False,35.345,35.345,False,15.02,15.02,False,4.31,4.31,False,15.9,15.9,False,11.39,11.39,False,13.21,13.21,False,18.005,18.005,False,24.42,24.42,False,73.745,73.745,False,368.505,368.505,False,227.855,227.855,False,700.84,700.84,False,551.2,551.2,False,41.95,41.95,False,366.605,366.605,False
2013-08-14,500.15,500.15,False,38.28,38.28,False,17.32,17.32,False,14.135,14.135,False,12.805,12.805,False,25.14,25.14,False,3.85,3.85,False,13.98,13.98,False,22.34,22.34,False,19.95,19.95,False,18.165,18.165,False,13.995,13.995,False,14.835,14.835,False,9.41,9.41,False,7.305,7.305,False,9.88,9.88,False,9.695,9.695,False,56.13,56.13,False,5.55,5.55,False,8.28,8.28,False,22.835,22.835,False,35.645,35.645,False,14.855,14.855,False,4.24,4.24,False,15.81,15.81,False,11.39,11.39,False,13.25,13.25,False,17.97,17.97,False,24.315,24.315,False,74.5,74.5,False,368.115,368.115,False,224.79,224.79,False,697.355,697.355,False,550.9,550.9,False,41.95,41.95,False,365.35,365.35,False
2013-08-15,507.3,507.3,False,38.935,38.935,False,17.59,17.59,False,14.43,14.43,False,12.91,12.91,False,25.63,25.63,False,3.925,3.925,False,13.935,13.935,False,22.665,22.665,False,20.645,20.645,False,18.88,18.88,False,14.125,14.125,False,15.225,15.225,False,9.59,9.59,False,7.26,7.26,False,9.86,9.86,False,9.695,9.695,False,56.13,56.13,False,5.85,5.85,False,8.845,8.845,False,22.63,22.63,False,35.955,35.955,False,15.085,15.085,False,4.455,4.455,False,15.99,15.99,False,11.53,11.53,False,13.25,13.25,False,18.25,18.25,False,24.975,24.975,False,75.765,75.765,False,371.46,371.46,False,227.01,227.01,False,706.355,706.355,False,557.45,557.45,False,42.05,42.05,False,376.715,376.715,False
