Day,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE
2016-11-13,1.3495422707469076,1.697966005959663,0.5867506577792797,0.1586892103922147,1.2895433108159655,0.3692330478984455,-0.2970462634944663,-1.554674641745592,0.93093870861595,1.1555604482849566,-1.8006887752520415,0.30507476327781907,1.042182002209473,1.55336216970002,-0.17622481809970486,1.3457034723467698,0.9080951713318498,-1.3916232261605164,-0.7896103569999218,-1.3803842436923859,1.620557965075813,-0.7858701167035995,-0.04245325046183602,0.9000792593125285,1.3686420255429985,0.7356979498114936,-2.2669893656847466,0.22859272464796393,1.8926530380754278,1.8469336453609522,0.4166444480558347,-1.1107627574397811,0.9988935696941059,0.8426400779313932,0.7787809154864145,0.9444429399006519
2016-11-14,1.3832432508072583,1.5577094928552744,0.6152999530490206,0.11287229225641239,1.397138324941491,0.33301704618374056,-0.16669815651573802,-1.6128704447991176,0.8652614401024404,1.170163526397071,-1.7680951543036232,0.2857754587469459,0.9820244035487464,1.5563949117302398,-0.240950183655187,1.4031719095753838,0.8887646616035519,-1.5024730033291491,-0.8090016136111433,-1.38061738689746,1.5027878341830085,-0.8217530372672476,0.00557270447881233,0.9086217426750737,1.3583188593045894,0.6752246309829922,-2.3843994755357873,0.37836227991910504,2.0551777664010658,1.8148859020081267,0.35386624635739744,-1.0284514645466178,1.0155935394553268,0.8465562259423759,0.8328999815782449,0.9575283736589543
2016-11-15,1.355149973636377,1.548718690733198,0.5803223396390733,0.11287229225641239,1.441969580827127,0.507798619676444,-0.1607461881605448,-1.7583599524329294,0.8482576165390726,1.186816159331938,-1.7743631583321653,0.30507476327781907,1.0249941168778371,1.6157311688432296,-0.2679190859699708,1.4316390127184362,0.8556993160156735,-1.5218666107527592,-0.7120453305550354,-1.374788806770602,1.5027878341830085,-0.8101672234321213,0.011698464037568156,0.8962213636004116,1.3583188593045894,0.6752246309829922,-2.4474530530483833,0.4215843663396356,1.933284220156837,1.7835940016589056,0.33498486355649304,-1.0226622239369358,0.981505586197404,0.8245950821945124,0.8293857565073469,0.9695079961137381
2016-11-16,1.3747002659365801,1.548718690733198,0.5774863169301585,0.11287229225641239,1.441969580827127,0.5503130564719669,-0.15033024353895716,-1.6739760380053177,0.8535713114026249,1.2028283063846943,-1.7430231381894559,0.3360706160092206,1.0445258047546964,1.6612222992965218,-0.34343201245136745,1.427892684086258,0.8073730416949297,-1.4769550988243996,-0.6025785593626547,-1.3724573747198587,1.542485631113168,-0.7803751307132254,0.00679785639056332,0.9141330222638123,1.3296433975312316,0.6968222448503136,-2.3843994755357873,0.42560502554154533,1.9222029886800898,1.7864662050726023,0.3204164869791458,-1.0384688022307862,0.9868667321881653,0.8646012216792583,0.803029068475611,0.9869766094591755
2016-11-17,1.3679096882188624,1.4722968726955503,0.5529074534528976,0.05868023854739816,1.4012138936583673,0.544014621391149,-0.20538595082449299,-1.7292620509061667,0.843475291161875,1.1727254699255114,-1.6905286044504175,0.32203475816858607,1.1070272059606454,1.6440807139083249,-0.3704009147661518,1.405245317164735,0.7921121129620625,-1.4830793959055397,-0.5931956932604509,-1.3759545227959735,1.5027878341830085,-0.7919609445483516,0.08398242683089144,0.9099995625722586,1.3095705742898816,0.6752246309829922,-2.4235361788194676,0.3974604111281764,1.8446343683428525,1.8089903265800127,0.262909737331722,-1.0166778403853545,1.0364349944944102,0.8320434421369701,0.8003933996724379,0.9622561176377655
2016-11-18,1.338994970195032,1.404865856779979,0.5311646126845522,-0.005364915835983028,1.4020290074017423,0.5030747933658302,-0.21580189544608092,-1.816555755486454,0.8301910540029935,1.1727254699255114,-1.721085124089559,0.2886995957970784,1.0523384799054396,1.605182500912031,-0.3973698170809361,1.4152324221664405,0.7717642079849074,-1.4611339980314546,-0.6338547797033351,-1.3794516708720888,1.4961715346946491,-0.8200979210050867,0.11951183227167715,0.8631536860679796,1.3067030281125451,0.6428282101820091,-2.4713699272772995,0.4688271119620759,1.8778780627730969,1.7746750542163745,0.21326224346944656,-1.0263048921857245,1.0510217792109389,0.7904247711182897,0.8091789623496826,0.9490745263748097
2016-11-19,1.363999629758822,1.50646192075944,0.5714361351511406,0.07838643989613028,1.416864077531171,0.487643627417827,-0.17979248689716268,-1.7182048483259968,0.848151342641801,1.1810517863929455,-1.7394190358730444,0.30753103839992985,1.042182002209473,1.6165223189380695,-0.324014402784722,1.4166362691422494,0.8231426680522256,-1.4891016213686603,-0.6701351952985234,-1.3766539524111967,1.509404133671369,-0.8048708513932066,0.045512656801902654,0.8984258754359074,1.3325109437085674,0.6730648695962598,-2.4222316220433457,0.4183678389781081,1.926635481270788,1.7937222979072045,0.2970879155388412,-1.0265130446570838,1.01428452630925,0.8316441486142824,0.8149774337166646,0.9650687246488895
2016-11-20,1.363999629758822,1.50646192075944,0.5714361351511406,0.07838643989613028,1.416864077531171,0.487643627417827,-0.17979248689716268,-1.7182048483259968,0.848151342641801,1.1810517863929455,-1.7394190358730444,0.30753103839992985,1.042182002209473,1.6165223189380695,-0.324014402784722,1.4166362691422494,0.8231426680522256,-1.4891016213686603,-0.6701351952985234,-1.3766539524111967,1.509404133671369,-0.8048708513932066,0.045512656801902654,0.8984258754359074,1.3325109437085674,0.6730648695962598,-2.4222316220433457,0.4183678389781081,1.926635481270788,1.7937222979072045,0.2970879155388412,-1.0265130446570838,1.01428452630925,0.8316441486142824,0.8149774337166646,0.9650687246488895
2016-11-21,1.3519189729481085,1.3733980493527123,0.5113124537221494,0.06607006405317227,1.4297428746764986,0.5093732284466493,-0.23960976886685323,-1.743811001669548,0.8052166881442965,1.203468792266804,-1.6920956054575527,0.294547869897343,1.0289004544532088,1.5979302917093325,-0.3946729268494577,1.4806205448563667,0.7336118861527411,-1.4830793959055397,-0.615089047498927,-1.374788806770602,1.443241138787771,-0.7886507120240299,0.13298850330094067,0.8645315059651639,1.3181732128218884,0.6374288067151789,-2.3865737368293254,0.5120491983826064,1.8409406245172701,1.7913036002956702,0.25965102151836766,-1.0400949934132813,1.036837080443717,0.8223682529333656,0.8249929751687239,0.9679454366631146
2016-11-22,1.4039983230251212,1.4003704557189411,0.5472354080350688,0.15967452045965252,1.4175161685258708,0.49362714074460373,-0.2485377213996429,-1.816555755486454,0.7239171567319418,1.2111546228521273,-1.6435185742363532,0.31969544852848036,1.040619467179324,1.648695756128224,-0.34612890268284585,1.5111235752485608,0.7208944455420188,-1.4473543295988902,-0.6025785593626547,-1.3771202388213453,1.443241138787771,-0.7224460615375945,0.12073698418342815,0.9348003207215828,1.3382460360632393,0.6860234379166525,-2.3496112948391827,0.46480645276016613,1.863103087470766,1.8315144480874233,0.31428243368342074,-1.0502424263920496,1.0292867998400628,0.8904785134381046,0.8061040154126471,0.982929981138329
2016-11-23,1.446329908313797,1.4812876748176267,0.49996836288649105,0.21879312450585067,1.4574567419512554,0.46056035657030836,-0.2291938242452653,-1.8136459653337773,0.6479313201831394,1.257910092246176,-1.6529205802791658,0.33548578859919426,1.1070272059606454,1.6328727542314265,-0.3704009147661518,1.4993787168962798,0.7310683980305963,-1.2957779768406779,-0.5681747169879068,-1.3782859548467168,1.4267003900668715,-0.7389972241592033,0.13666395903619452,0.9540897992821684,1.3841267749006116,0.6914228413834834,-2.3104745915555025,0.42258953114011283,1.8815718065986793,1.8330261340946314,0.40878519227068744,-1.0574627152423273,1.033039602033595,0.9761730463843168,0.781065161782498,1.0303676834341944
2016-11-24,1.424808157966514,1.508260081183855,0.43379449967848194,0.1251886680993704,1.4762043580488846,0.4259189636258087,-0.28871350779719607,-1.816555755486454,0.593200263088548,1.3309254828067447,-1.6066940505686695,0.31969544852848036,1.1499969192897355,1.6315541707400265,-0.3704009147661518,1.5347010971568928,0.6980030524427188,-1.039067857522897,-0.5775575830901105,-1.3794516708720888,1.46639818699703,-0.7158255964889508,0.13666395903619452,0.9031104630863351,1.3726565901912684,0.6698252275161614,-2.3409142496650315,0.40349139993104144,1.8372468806916877,1.770139996194748,0.35961692132214007,-1.0538850946408382,1.0430023983330927,1.0042771674043114,0.7705224865698039,1.0813311609006988
2016-11-25,1.371962129760081,1.494773878000741,0.3534405229258996,0.04636386270444014,1.480279926765761,0.43221739870662673,-0.366089096414706,-1.7641795327382817,0.5878865682249953,1.317475279282429,-1.622364060640024,0.31150786478811,1.216404658071057,1.6282577120115274,-0.3704009147661518,1.5417450213736321,0.6852856118319964,-1.1166422872173356,-0.6182166695329949,-1.38061738689746,1.5127122834155486,-0.7290665265862382,0.23590126388804442,0.8383529279186553,1.3468486745952462,0.6428282101820091,-2.3648311238939472,0.42560502554154533,1.7818407233079476,1.6971255620465648,0.31667854825206343,-1.0616257646695142,1.0910293311669939,0.9552101364431734,0.7270339513174404,1.0659058945291542
2016-11-26,1.3998034984027241,1.4516180278147754,0.4691502494496183,0.12321804796449738,1.4522400139936542,0.4643394176187994,-0.27442878374473295,-1.7909496021429028,0.6716303992745838,1.2641868538908563,-1.6435185742363532,0.3161864840683215,1.1085897409907945,1.6278621369641073,-0.3704009147661523,1.5135137911063465,0.7137726788000137,-1.2763843694170676,-0.5963233152945188,-1.3780528116416426,1.4584586276109988,-0.7389972241592033,0.15259093388896044,0.8989770033947809,1.3520102577144508,0.6655057047426971,-2.350480999356597,0.44570832155109474,1.8409406245172701,1.7846219481438073,0.33180282340933565,-1.0526621988716023,1.0466390423634917,0.9297014233206551,0.7819437180502229,1.0256960313330974
2016-11-27,1.3998034984027241,1.4516180278147754,0.4691502494496183,0.12321804796449738,1.4522400139936542,0.4643394176187994,-0.27442878374473295,-1.7909496021429028,0.6716303992745838,1.2641868538908563,-1.6435185742363532,0.3161864840683215,1.1085897409907945,1.6278621369641073,-0.3704009147661523,1.5135137911063465,0.7137726788000137,-1.2763843694170676,-0.5963233152945188,-1.3780528116416426,1.4584586276109988,-0.7389972241592033,0.15259093388896044,0.8989770033947809,1.3520102577144508,0.6655057047426971,-2.350480999356597,0.44570832155109474,1.8409406245172701,1.7846219481438073,0.33180282340933565,-1.0526621988716023,1.0466390423634917,0.9297014233206551,0.7819437180502229,1.0256960313330974
2016-11-28,1.297922927547546,1.3419302419254455,0.273086546173318,-0.03985076819626514,1.4460451495440028,0.4259189636258087,-0.4300727562330315,-1.8020068047230726,0.6064845002474295,1.254707662835624,-1.6427350737327853,0.2775878750065755,1.2007793077695699,1.5603506622044387,-0.2652221957384929,1.524404689360283,0.6216984087783854,-1.3146612261741928,-0.6713862441121511,-1.3829488189482035,1.3704618444158128,-0.7836853632375472,0.191795795065,0.8383529279186553,1.3038354819352096,0.556437754712722,-2.4713699272772995,0.389419092724357,1.7522907727032857,1.5778535360777948,0.21048275056982033,-1.07905853414586,1.0397633726303406,0.8119251915707438,0.7120984947661235,1.0077306042136163
2016-11-29,1.2388887115822258,1.243031418582608,0.25890643262874413,-0.05216714403922316,1.4411544670837513,0.34403930757517237,-0.4166808274338471,-1.8311047062498353,0.5134948401352591,1.203468792266804,-1.6403845722220822,0.2688154638561788,1.2007793077695699,1.5095851977855477,-0.16813414740526827,1.5166425727496191,0.6115244562898079,-1.4539889847701248,-0.6776414881802869,-1.3852802509989468,1.3969270423692521,-0.7820302469753863,0.191795795065,0.8383529279186553,1.260822289275173,0.5780353685800435,-2.575734469367113,0.38338810392149203,1.7818407233079476,1.6165526978623388,0.12316833568848165,-1.102800925410286,1.0077752015521337,0.6917531986847045,0.6844239723328013,0.9689070117096524
2016-11-30,1.2099739935583955,1.2115636111553412,0.23527291005445528,-0.07679989572513832,1.4305579884198742,0.25113739013310526,-0.47173653471938315,-1.88930050930336,0.5374064670212456,1.2060307357952453,-1.6717245923647917,0.2834361491068401,1.1578095944404794,1.5801294145754357,-0.219375061803359,1.5503514008183348,0.6496767781219741,-1.4351057354366106,-0.6870243542824913,-1.3852802509989468,1.3506129459507334,-0.8018916421213169,0.2910330999168499,0.7735953927509751,1.220676642792472,0.6428282101820091,-2.6257424791184825,0.45073414555348174,1.6636409208893024,1.7790589436372792,0.07371253099169744,-1.133243224346591,1.0362562896280518,0.682615519992411,0.6800311909941783,0.9718718681031441
2016-12-01,1.2927204688121987,1.2475268196436458,0.282539955203033,-0.03985076819626514,1.4378940121102506,0.13934016744858307,-0.5327442103601119,-1.9620452631202658,0.5958571105203242,1.246381346368191,-1.6787760968969012,0.31150786478811,1.1773412823173386,1.6493550478739238,-0.19240615948857517,1.5949331649199798,0.6573072424884078,-1.3406894887690368,-0.733938684793511,-1.3852802509989468,1.343996646462374,-0.7025846663916638,0.3608667588866703,0.9527119793849835,1.2837626586938595,0.632029403248348,-2.617045433944331,0.5160698575845162,1.7596782603544516,1.7403597818527352,0.1385034689277949,-1.131096651985698,1.0935311992960155,0.782131751800915,0.6923309787423216,1.0077706698405553
